graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_score,stochastic_model_impact_score,optimization_state_impact_score,stochastic_state_impact_score,optimization_model_time,stochastic_model_time,optimization_state_time,stochastic_state_time
Iron acquisition and oxidative stress response in aspergillus fumigatus,False,22,4,2,0.09090909090909091,6,1.7272727272727273,4,5.5,5.5,3.5,9,0.020225939713449402,0.25379659456971926,0.27151403589507594,1.0,0.7789898757478143,3.552713678800501e-15,0.0,0.05602312088012695,6.258676052093506,31.895249843597412,3.205667018890381
Lac Operon,False,13,4,3,0.23076923076923078,4,1.6923076923076923,9,1.0,1.0,0.0,1,0.03936981036041037,0.11878685762426285,0.14490311710193765,1.0,0.5575652906486944,-8.881784197001252e-16,0.005,0.020027875900268555,3.2017788887023926,2.19936203956604,1.1490559577941895
Lymphoid and myeloid cell specification and transdifferentiation,False,33,4,2,0.06060606060606061,10,2.8484848484848486,11,1.1818181818181819,1.0,0.38569460791993504,2,0.06793280957284041,0.05297831457589899,0.21822673620642327,0.9999999999999999,0.0824979412572056,0.9470216854241009,0.21,0.9858381748199463,17.11647605895996,251.4716351032257,8.731621980667114
Mammalian Cell Cycle,False,20,4,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.02013201320132016,0.5,0.5201320132013202,1.0,0.3702013201320132,-0.0,0.0,0.05620694160461426,1.4995808601379395,1.8271231651306152,2.672747850418091
Mammalian Cell Cycle 2006,False,10,4,0,0.0,6,3.5,2,4.0,4.0,3.0,7,0.017293233082706777,0.5,0.5172932330827068,1.0,0.3968796992481205,1.0,0.4,0.0665130615234375,2.6617658138275146,2.3936209678649902,1.1043140888214111
Neurotransmitter Signaling Pathway,False,16,4,0,0.0,3,1.375,4,2.5,2.5,1.5,4,0.02944079693887614,0.25671370050068276,0.28356850250341376,0.9999999999999999,0.9007396449704147,1.0000000000000018,0.5,0.01615285873413086,1.8724169731140137,1.5181169509887695,1.9751429557800293
Oxidative Stress Pathway,False,19,4,1,0.05263157894736842,4,1.6842105263157894,2,5.0,5.0,4.0,9,0.003441494591937072,0.5,0.5034414945919371,1.0,0.8088249754178949,8.881784197001252e-16,0.0,0.02205204963684082,1.3462190628051758,0.9764621257781982,2.570553779602051
Predicting Variabilities in Cardiac Gene,False,15,4,1,0.06666666666666667,7,2.533333333333333,6,1.0,1.0,0.0,1,0.11439389369354991,0.22885756676557864,0.27002967359050445,1.0,0.18948813056379826,0.5133531157270017,0.3,0.09869003295898438,3.2950000762939453,10.214990139007568,1.8236849308013916
Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,False,26,4,0,0.0,9,3.1153846153846154,6,1.6666666666666667,2.0,0.4714045207910317,2,0.0740478775919026,0.18625893566322477,0.25019857029388404,1.0,0.16283161239078622,0.7772041302621098,0.38,0.3831610679626465,10.16526198387146,74.10605907440186,6.2458789348602295
Regulation of the L-arabinose operon of Escherichia coli,False,13,4,4,0.3076923076923077,3,1.3846153846153846,21,1.4761904761904763,1.0,1.051939144494025,4,0.02430676562083778,0.05684547638110488,0.07766212970376302,1.0,0.6515052041633304,0.06885509000858647,0.045,0.029953956604003906,7.232171058654785,6.118365049362183,1.0992889404296875
T-LGL Survival Network 2011 Reduced Network,False,18,4,0,0.0,4,2.388888888888889,3,3.0,4.0,1.4142135623730951,4,0.4441996994457153,0.034738041002277904,0.9612756264236902,1.0,0.5074031890660593,0.038724373576309645,0.095,0.02770209312438965,3.630247116088867,2.125249147415161,2.0821821689605713
Arabidopsis thaliana Cell Cycle,True,14,4,0,0.0,8,4.714285714285714,3,3.3333333333333335,1.0,3.2998316455372216,8,0.38642469879447355,0.12445030782761654,0.8751099384344767,1.0,0.3631508355321021,1.0000000000000004,0.205,0.9639639854431152,16.097161054611206,45.02523708343506,11.529995918273926
Aurora Kinase A in Neuroblastoma,True,23,4,4,0.17391304347826086,7,1.8695652173913044,21,1.2380952380952381,1.0,0.6098213559459856,3,0.02416841224505016,0.05934065934065934,0.07001569858712715,1.0,0.2754725274725273,0.1277903372272462,0.025,0.1177370548248291,20.35932493209839,120.72884392738342,5.802227973937988
Body Segmentation in Drosophila 2013,True,17,4,3,0.17647058823529413,4,1.7058823529411764,15,1.2666666666666666,1.0,0.4422166387140533,2,0.03327216748112546,0.05772076961026147,0.1327084361124815,0.9999999999999999,0.5544943265910208,0.8672915638875125,0.27,0.037811994552612305,9.750572919845581,8.447623014450073,2.8019979000091553
Bordetella bronchiseptica,True,33,4,0,0.0,6,2.393939393939394,2,5.0,5.0,3.0,8,0.2902631578947369,0.5,0.7902631578947369,1.0,0.4460671052631577,0.9999999999999991,0.19,0.10080695152282715,8.45781397819519,4.077533006668091,10.309136867523193
Budding Yeast Cell Cycle 2009,True,18,4,0,0.0,6,3.2777777777777777,2,6.0,6.0,4.0,10,0.45763044331110236,0.5,0.9576304433111024,1.0,0.5725009807767755,1.0,0.075,0.1194150447845459,6.943321943283081,5.900652885437012,4.993973016738892
Cardiac development,True,15,4,1,0.06666666666666667,7,2.533333333333333,6,1.1666666666666667,1.0,0.37267799624996495,2,0.0965323166496764,0.21229868228404097,0.26207906295754024,1.0,0.16468887262079066,0.7532942898975108,0.375,0.11226511001586914,4.516050100326538,12.556103944778442,2.157166004180908
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,4,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.5,0,0.0,0.017859935760498047,0.39601898193359375,5.0067901611328125e-06,0.8263199329376221
Cortical Area Development,True,5,4,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.475,0,0.0,0.013581991195678711,0.2706718444824219,5.9604644775390625e-06,0.5146331787109375
Fanconi anemia and checkpoint recovery,True,15,4,0,0.0,8,4.4,3,3.0,1.0,2.8284271247461903,7,0.30552015925495707,0.18436109345200255,0.7590591226954864,1.0,0.10527018436109337,1.0,0.365,0.2944908142089844,6.983932018280029,19.898568153381348,3.081815004348755
Toll Pathway of Drosophila Signaling Pathway,True,11,4,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.01406618190134775,0.25076297049847407,0.2685656154628688,1.0,0.8957934893184124,-0.0,0.0,0.008593082427978516,1.2575230598449707,0.44376111030578613,1.0183541774749756
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,4,2,0.09090909090909091,6,1.7272727272727273,4,4.5,4.5,3.5,8,0.02822200438017589,0.24650043744531933,0.29308836395450566,1.0,0.7076706036745413,2.3751754874012931e-07,0.0,0.17824888229370117,6.160132884979248,20.42207407951355,3.9987621307373047
Lac Operon,True,13,4,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.008299817260116416,0.12196078431372549,0.1380392156862745,1.0,0.5234000000000001,-0.0,0.0,0.025589942932128906,3.769663095474243,2.1031289100646973,1.433704137802124
Mammalian Cell Cycle,True,20,4,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.003592423252775978,0.5,0.503592423252776,1.0,0.32,-0.0,0.0,0.07206106185913086,1.7540221214294434,2.010770082473755,2.7827858924865723
Mammalian Cell Cycle 2006,True,10,4,0,0.0,6,3.5,4,3.25,3.0,2.277608394786075,6,0.2372859474432302,0.2471671388101983,0.49291784702549574,1.0,0.5352407932011327,1.0000000000000018,0.44,0.07962512969970703,5.500401020050049,6.925116062164307,1.5187017917633057
Neurotransmitter Signaling Pathway,True,16,4,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.012538744713217264,0.2502325581395349,0.26744186046511625,1.0,0.962651162790698,1.0,0.525,0.014493942260742188,2.462352991104126,1.1231379508972168,2.745957136154175
Oxidative Stress Pathway,True,19,4,1,0.05263157894736842,4,1.6842105263157894,3,1.0,1.0,0.0,1,0.21280344217794758,0.4622823984526112,0.5043520309477756,1.0,0.6316320116054158,0.5377176015473886,0.05,0.02305006980895996,1.965723991394043,1.1022131443023682,2.937940835952759
Predicting Variabilities in Cardiac Gene,True,15,4,1,0.06666666666666667,7,2.533333333333333,2,3.0,3.0,1.0,4,0.01296426068675541,0.5,0.5129642606867554,1.0,0.37795374912403645,-0.0,0.0,0.10741901397705078,3.0731301307678223,3.4054629802703857,2.192652940750122
Regulation of the L-arabinose operon of Escherichia coli,True,13,4,4,0.3076923076923077,3,1.3846153846153846,21,1.4761904761904763,1.0,1.051939144494025,4,0.0236980277870409,0.05559729526671676,0.07362885048835462,1.0,0.6479714500375655,0.07062359128473261,0.055,0.02829909324645996,8.78756308555603,6.303891897201538,1.3628168106079102
Senescence Associated Secretory Phenotype,True,51,4,2,0.0392156862745098,5,1.8823529411764706,4,1.5,1.5,0.5,2,0.019782201378144692,0.250509337860781,0.27215619694397286,1.0,0.48522580645161284,2.598832402611606e-07,0.0,0.08656096458435059,9.389979124069214,12.408424854278564,19.870688915252686
T-LGL Survival Network 2011 Reduced Network,True,18,4,0,0.0,4,2.388888888888889,2,1.5,1.5,0.5,2,0.49338544798556827,0.5,0.9933854479855683,1.0,0.5592062537582685,0.00661455201443184,0.0,0.03151106834411621,2.0705320835113525,1.2113959789276123,2.7612757682800293
Trichostrongylus retortaeformis,True,26,4,1,0.038461538461538464,5,2.230769230769231,12,1.4166666666666667,1.0,0.4930066485916347,2,0.1788329221263786,0.0023364485981308414,0.5263684913217623,1.0,0.46254672897196236,0.9989986648865052,0.075,0.06857895851135254,15.781883001327515,71.52857303619385,6.268450975418091
Body Segmentation in Drosophila 2013,True,17,4,3,0.17647058823529413,4,1.7058823529411764,22,1.2272727272727273,1.0,0.4190702026042222,2,0.021743407981375192,0.040388548057259714,0.10378323108384459,1.0,0.6188087934560326,1.000000000000032,0.41,0.044892072677612305,14.461014986038208,17.296252965927124,2.778599977493286
Cardiac development,True,15,4,1,0.06666666666666667,7,2.533333333333333,4,2.0,1.5,1.224744871391589,4,0.008829632556381356,0.25420629114850035,0.25676664228237017,1.0,0.24453547915142665,0.4886613021214341,0.22,0.10865592956542969,4.441421985626221,8.01558804512024,2.074057102203369
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,4,0,0.0,4,2.111111111111111,3,1.3333333333333333,1.0,0.4714045207910317,2,0.21829262783211179,0.48089887640449436,0.4943820224719101,1.0,0.6287752808988765,1.0000000000000009,0.545,0.018492937088012695,1.4588520526885986,0.8375728130340576,0.9120521545410156
Cortical Area Development,True,5,4,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.45,0,0.0,0.01327204704284668,0.2642519474029541,5.0067901611328125e-06,0.49105405807495117
Death Receptor Signaling,True,28,4,3,0.10714285714285714,4,1.6071428571428572,14,1.0,1.0,0.0,1,0.05526545736696088,0.10366441658630665,0.13162970106075217,1.0,0.6978001446480233,0.7854387656702091,0.125,0.054653167724609375,13.25857400894165,22.673534870147705,7.647978067398071
Fanconi anemia and checkpoint recovery,True,15,4,0,0.0,8,4.4,2,3.5,3.5,0.5,4,0.031845042678923186,0.5,0.5318450426789232,1.0,0.16202232435981614,1.0,0.515,0.2940220832824707,5.756550073623657,12.070158004760742,3.054680109024048
Toll Pathway of Drosophila Signaling Pathway,True,11,4,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.0158122285053381,0.24690721649484534,0.2721649484536082,1.0,0.9010051546391747,-0.0,0.0,0.008013010025024414,1.074897050857544,0.29332399368286133,0.8710339069366455
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,4,2,0.09090909090909091,6,1.7272727272727273,16,1.875,1.5,1.0532687216470449,4,0.054780013803713494,0.05899459908599917,0.19318653926049023,1.0,0.5937910261736601,1.00000033676503,0.37,0.07917594909667969,18.01625895500183,134.80756211280823,4.332124948501587
Lac Operon,True,13,4,3,0.23076923076923078,4,1.6923076923076923,11,6.454545454545454,11.0,4.979295977319691,11,0.04215328607606974,0.11408882082695253,0.1324655436447167,1.0,0.6846324655436449,0.4104134762633862,0.105,0.04199790954589844,10.805590867996216,8.516769886016846,1.6813850402832031
Mammalian Cell Cycle,True,20,4,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.0031605562579013757,0.5,0.5031605562579013,1.0,0.295,-0.0,0.0,0.07255220413208008,1.8696300983428955,2.0990779399871826,3.2895851135253906
Mammalian Cell Cycle 2006,True,10,4,0,0.0,6,3.5,5,2.8,2.0,0.9797958971132712,4,0.22478861284457405,0.023876404494382022,0.4957865168539326,1.0,0.4308146067415731,1.0,0.555,0.07956600189208984,6.704470872879028,13.345634937286377,1.478691816329956
Neurotransmitter Signaling Pathway,True,16,4,0,0.0,3,1.375,3,3.3333333333333335,4.0,0.9428090415820634,4,0.0944566493036542,0.26910606762389994,0.4668828161185734,1.0,0.9649837887911068,0.735988883742472,0.49,0.02292180061340332,1.9219739437103271,1.0545179843902588,2.74573016166687
Oxidative Stress Pathway,True,19,4,1,0.05263157894736842,4,1.6842105263157894,2,1.5,1.5,0.5,2,0.013463324048282238,0.5,0.5134633240482822,1.0,0.7232404828226557,-0.0,0.0,0.0220949649810791,1.589181900024414,0.7606399059295654,3.2069709300994873
Predicting Variabilities in Cardiac Gene,True,15,4,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.010094212651413192,0.5,0.5100942126514132,1.0,0.31825706594885583,-0.0,0.0,0.10695695877075195,2.2809009552001953,3.405574083328247,2.2975590229034424
Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,True,26,4,0,0.0,9,3.1153846153846154,2,4.0,4.0,0.0,4,0.004139834406623716,0.5,0.5041398344066237,1.0,0.2124793008279669,1.0,0.255,1.5311949253082275,14.065398931503296,43.121249198913574,14.696332931518555
Regulation of the L-arabinose operon of Escherichia coli,True,13,4,4,0.3076923076923077,3,1.3846153846153846,18,2.5555555555555554,1.0,2.910177967490843,8,0.01418634069831788,0.0567494963062458,0.08260577568838147,1.0,0.6751309603760914,0.13364674278038535,0.065,0.03423619270324707,8.009117126464844,4.393905162811279,1.4767210483551025
T-LGL Survival Network 2011 Reduced Network,True,18,4,0,0.0,4,2.388888888888889,3,1.3333333333333333,1.0,0.4714045207910317,2,0.4632455453063989,0.007897934386391251,0.988456865127582,1.0,0.5990765492102069,0.011543134872418204,0.01,0.031252145767211914,2.8288650512695312,2.2070930004119873,2.865144968032837
Trichostrongylus retortaeformis,True,26,4,1,0.038461538461538464,5,2.230769230769231,3,1.6666666666666667,1.0,0.9428090415820634,3,0.21133738023438942,0.4162721893491124,0.5405325443786982,1.0,0.4663505917159761,0.45946745562130253,0.02,0.05904793739318848,4.579145193099976,3.106642007827759,6.591388940811157
B cell differentiation,True,22,4,5,0.22727272727272727,7,1.7727272727272727,47,1.7446808510638299,1.0,0.9993207290057344,5,0.010164659837773033,0.021748050882232254,0.041444398851046366,1.0,0.2682991382847764,0.4595814526054198,0.205,0.1827399730682373,54.03504419326782,342.00608801841736,4.096836090087891
Body Segmentation in Drosophila 2013,True,17,4,3,0.17647058823529413,4,1.7058823529411764,11,1.4545454545454546,1.0,0.49792959773196915,2,0.037729858625072624,0.10803324099722991,0.1458910433979686,1.0,0.6607525392428435,0.37811634349030143,0.135,0.035833120346069336,7.884467124938965,5.426947116851807,2.990048885345459
Budding Yeast Cell Cycle,True,20,4,4,0.2,6,2.1,16,1.5,1.5,0.5,2,0.007650380621493921,0.06044905008635579,0.07512953367875648,1.0,0.3442810880829015,-3.552713678800501e-15,0.0,0.08449983596801758,16.532188892364502,32.74567890167236,3.6621739864349365
Budding Yeast Cell Cycle 2009,True,18,4,0,0.0,6,3.2777777777777777,4,3.25,2.0,2.165063509461097,7,0.17560950580030069,0.16765578635014838,0.5472657905892327,1.0,0.42096651123357404,0.8825773632895313,0.495,0.12075495719909668,9.568673133850098,29.910746097564697,4.948884963989258
Cardiac development,True,15,4,1,0.06666666666666667,7,2.533333333333333,2,3.0,3.0,1.0,4,0.025054466230936795,0.5,0.5250544662309368,1.0,0.3322549019607841,-0.0,0.0,0.1092538833618164,3.2907049655914307,3.3182950019836426,2.231215000152588
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,4,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.52,0,0.0,0.016531944274902344,0.3981819152832031,3.814697265625e-06,0.8386640548706055
Cortical Area Development,True,5,4,0,0.0,4,2.8,2,1.5,1.5,0.5,2,0.46875,0.5,0.96875,1.0,0.59875,1.0,0.12,0.014542102813720703,0.6445050239562988,0.37648606300354004,0.506558895111084
Fanconi anemia and checkpoint recovery,True,15,4,0,0.0,8,4.4,4,2.25,2.0,1.299038105676658,4,0.2180249179465564,0.25149700598802394,0.49367930805056554,1.0,0.20590818363273453,0.9999999999999982,0.515,0.2878429889678955,7.364203929901123,32.34345507621765,2.9819631576538086
Toll Pathway of Drosophila Signaling Pathway,True,11,4,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.021421725056727674,0.24777006937561943,0.27651139742319125,1.0,0.916219028741328,-0.0,0.0,0.008313179016113281,1.0743520259857178,0.4022789001464844,0.8994748592376709
Lac Operon,True,13,4,3,0.23076923076923078,4,1.6923076923076923,20,2.2,1.5,1.3638181696985856,4,0.04324948220241901,0.032441200324412,0.129764801297648,1.0,0.6321248986212492,0.5377130306659055,0.28,0.036195993423461914,11.449558973312378,14.933232069015503,1.3598270416259766
Mammalian Cell Cycle,True,20,4,1,0.05,5,2.55,3,1.3333333333333333,1.0,0.4714045207910317,2,0.18242362640042667,0.4117255163224517,0.5069953364423717,1.0,0.4026815456362427,0.4930046635576275,0.145,0.07097411155700684,3.4368908405303955,3.150010108947754,2.902691125869751
Mammalian Cell Cycle 2006,True,10,4,0,0.0,6,3.5,1,10.0,10.0,0.0,10,0.0,1.0,1.0,1.0,0.725,0,0.0,0.0771028995513916,2.7451980113983154,5.0067901611328125e-06,1.4633278846740723
Metabolic Interactions in the Gut Microbiome,True,12,4,1,0.08333333333333333,5,2.5,12,2.0,2.0,0.0,2,0.03127800499193034,0.09001782531194297,0.12032085561497326,1.0,0.4779723707664884,1.000000066697826,0.715,0.047779083251953125,10.399147987365723,23.620941877365112,1.6890289783477783
Neurotransmitter Signaling Pathway,True,16,4,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.024208825523824817,0.24423859014911883,0.2851333032083145,1.0,0.9317013104383187,1.0,0.465,0.013147115707397461,2.3030149936676025,0.9479591846466064,2.6369049549102783
Oxidative Stress Pathway,True,19,4,1,0.05263157894736842,4,1.6842105263157894,2,1.0,1.0,0.0,1,0.045774647887323966,0.5,0.545774647887324,1.0,0.64,-0.0,0.0,0.021183013916015625,1.295248031616211,0.7048559188842773,2.8178019523620605
Predicting Variabilities in Cardiac Gene,True,15,4,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.007936507936507936,0.5,0.5079365079365079,1.0,0.2722222222222221,-0.0,0.0,0.10863995552062988,2.3114278316497803,3.4381561279296875,2.1366779804229736
Regulation of the L-arabinose operon of Escherichia coli,True,13,4,4,0.3076923076923077,3,1.3846153846153846,29,3.1379310344827585,1.0,2.7382871304954235,8,0.02422369449007656,0.03363518758085381,0.07309184993531695,1.0,0.7271992238033635,0.32406209573079536,0.2,0.043145179748535156,15.808417797088623,15.981508016586304,1.6301100254058838
T-LGL Survival Network 2011 Reduced Network,True,18,4,0,0.0,4,2.388888888888889,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.53,0,0.0,0.030172109603881836,0.8497681617736816,7.152557373046875e-06,2.515183925628662
Trichostrongylus retortaeformis,True,26,4,1,0.038461538461538464,5,2.230769230769231,6,1.0,1.0,0.0,1,0.2239187488255777,0.012017036811682386,0.4965013690295102,1.0,0.4198418010343778,1.0,0.09,0.06677103042602539,7.105061054229736,7.507236003875732,6.979610919952393
Arabidopsis thaliana Cell Cycle,True,14,4,0,0.0,8,4.714285714285714,4,9.25,8.0,6.832825184358224,20,0.19825261297820612,0.1949404761904762,0.5467687074829932,1.0,0.36224277210884304,0.9999999999999893,0.55,0.9602518081665039,49.54060912132263,210.84495496749878,12.494037866592407
B cell differentiation,True,22,4,5,0.22727272727272727,7,1.7727272727272727,52,1.5,1.0,0.7467879938056768,4,0.00955392777229304,0.016952884191985908,0.038749449581682076,1.0,0.25436591809775416,0.5609863496259351,0.24,0.18168306350708008,52.23597192764282,298.68468713760376,3.67336106300354
Body Segmentation in Drosophila 2013,True,17,4,3,0.17647058823529413,4,1.7058823529411764,8,1.5,1.5,0.5,2,0.02155007237022895,0.11908284023668639,0.15779092702169625,1.0,0.6058456607495075,-0.0,0.0,0.03183388710021973,5.6296610832214355,2.9938440322875977,2.642944097518921
BT474 Breast Cell Line Short-term ErbB Network,True,16,4,5,0.3125,6,2.875,52,1.5,1.5,0.5,2,0.0090879269714074,0.017766497461928932,0.03770848440899202,1.0,0.1864938361131254,0.6250906453950051,0.25,0.1692368984222412,53.18232011795044,190.22255182266235,2.2874488830566406
Cardiac development,True,15,4,1,0.06666666666666667,7,2.533333333333333,4,1.0,1.0,0.0,1,0.011466292494087224,0.25054864667154353,0.2655449890270666,1.0000000000000002,0.17600950987563999,0.25237746891002244,0.32,0.10654401779174805,2.492227077484131,7.655005931854248,2.0155210494995117
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,4,0,0.0,4,2.111111111111111,2,3.5,3.5,2.5,6,0.46853932584269664,0.5,0.9685393258426966,1.0,0.8578876404494389,1.0,0.05,0.01943802833557129,1.461087942123413,0.5771710872650146,1.0200719833374023
Cortical Area Development,True,5,4,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.435,0,0.0,0.014230012893676758,0.27341198921203613,5.9604644775390625e-06,0.524324893951416
Death Receptor Signaling,True,28,4,3,0.10714285714285714,4,1.6071428571428572,10,1.2,1.0,0.4,2,0.052481940196657535,0.11940298507462686,0.17110101665585117,1.0,0.6358122431321653,2.9770505172166395e-07,0.0,0.03773999214172363,10.008257865905762,16.0865318775177,7.8384480476379395
Fanconi anemia and checkpoint recovery,True,15,4,0,0.0,8,4.4,2,3.5,3.5,2.5,6,0.4987908101571947,0.5,0.9987908101571947,1.0,0.28477629987908115,1.0000000000000002,0.0,0.2909069061279297,5.405297040939331,10.537540197372437,3.57891583442688
Toll Pathway of Drosophila Signaling Pathway,True,11,4,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.013243614827358726,0.24922600619195046,0.26522187822497423,1.0,0.8826470588235296,-0.0,0.0,0.01258397102355957,1.3946740627288818,0.33623194694519043,1.085036039352417
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,4,5,0.3125,6,2.875,49,1.7346938775510203,2.0,0.663186808541711,4,0.010181911203448604,0.023391812865497075,0.03833658219623132,1.0,0.20499675113710203,0.46913581010848304,0.235,0.18256187438964844,57.86718416213989,210.06219792366028,2.6462149620056152
Lac Operon,True,13,4,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.008303967699523847,0.12363330529857022,0.13877207737594618,1.0,0.5611017661900755,-0.0,0.0,0.023329973220825195,3.6647138595581055,2.2110888957977295,1.392805814743042
Mammalian Cell Cycle,True,20,4,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.002481389578163795,0.5,0.5024813895781638,1.0,0.3650248138957817,-0.0,0.0,0.06689000129699707,1.8122239112854004,2.1391661167144775,3.1301398277282715
Mammalian Cell Cycle 2006,True,10,4,0,0.0,6,3.5,2,4.0,4.0,0.0,4,0.012328767123287676,0.5,0.5123287671232877,1.0,0.43000000000000005,1.0,0.37,0.07828617095947266,3.5413780212402344,2.5731730461120605,1.478402853012085
Neurotransmitter Signaling Pathway,True,16,4,0,0.0,3,1.375,8,1.25,1.0,0.4330127018922193,2,0.06291553215865589,0.10644391408114559,0.22673031026252982,0.9999999999999999,0.8798854415274462,0.9999999999999982,0.605,0.019446849822998047,4.073002815246582,5.727801084518433,2.1563689708709717
