graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_score,stochastic_model_impact_score,optimization_state_impact_score,stochastic_state_impact_score,optimization_model_time,stochastic_model_time,optimization_state_time,stochastic_state_time
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.021687045263504404,0.2519569471624266,0.273972602739726,0.7318982387475538,0.4197211350293542,-0.0,0.0,0.011281013488769531,0.8059308528900146,0.21797490119934082,0.942863941192627
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,61,2.9344262295081966,2.0,1.8004448672391362,8,0.012505894955742551,0.010507880910683012,0.04903677758318739,1.0,0.07344424985405723,0.2825452699615312,0.12,0.13154911994934082,62.79964995384216,294.53848099708557,1.993602991104126
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,4,4.0,4.0,3.0,7,0.026602617651482162,0.25177147918511955,0.2821080602302923,1.0,0.24933126660761726,5.728853409436852e-07,0.0,0.036865949630737305,5.3419599533081055,4.505313873291016,2.477024793624878
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.008297503368612368,0.12459415584415584,0.13717532467532467,1.0,0.17619318181818183,8.881784197001252e-16,0.0,0.01648998260498047,2.022423028945923,1.2630610466003418,0.7812750339508057
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,3,1.0,1.0,0.0,1,0.1276482834789294,0.2598870056497175,0.5128688010043942,1.0,0.1133113622096673,-0.0,0.025,0.03957509994506836,1.4028429985046387,1.7736527919769287,1.9030849933624268
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,2,4.0,4.0,0.0,4,0.47357440890125174,0.5,0.9735744089012517,1.0,0.085,1.0,0.155,0.04569196701049805,2.2352957725524902,1.5172510147094727,1.1081271171569824
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,3,3.3333333333333335,4.0,0.9428090415820634,4,0.075112888298209,0.29093369418132614,0.4388813712223726,1.0,0.5608773116824528,-0.0,0.19,0.011951923370361328,1.9252169132232666,0.4959721565246582,1.3893520832061768
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,3,3.0,4.0,1.4142135623730951,4,0.23459324374214616,0.47972350230414745,0.5179723502304148,1.0,0.22822119815668207,0.5202764976958525,0.065,0.01847696304321289,3.089737892150879,0.7197809219360352,1.9738290309906006
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.014025245441795259,0.5,0.5140252454417953,1.0,0.10285063113604488,-0.0,0.0,0.05970001220703125,1.3073749542236328,1.9043450355529785,1.560102939605713
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,24,3.1666666666666665,1.0,2.953340857778225,8,0.02240697271454295,0.043853820598006646,0.08106312292358804,1.0,0.2619800664451829,0.261794019933447,0.07,0.025475025177001953,11.922077894210815,6.810778856277466,0.776871919631958
T cell differentiation,True,23,1,4,0.17391304347826086,5,1.4782608695652173,30,1.1333333333333333,1.0,0.49888765156985887,3,0.02972239153623194,0.04641803058760397,0.0839817547625436,1.0,0.2119519720955194,1.6067005503828113e-09,0.005,0.03631401062011719,13.200178146362305,19.127824068069458,2.988164186477661
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,3,2.3333333333333335,2.0,0.4714045207910317,3,0.27602397182282135,0.20062893081761007,0.7176100628930817,1.0,0.35589308176100615,0.08176100628930882,0.13,0.019098997116088867,2.5793471336364746,1.4291279315948486,1.3074657917022705
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.003417620018159412,0.015618577887381833,0.02877106452938759,0.9999999999999999,0.2270797369502671,5.34973537469341e-07,0.0,0.09796786308288574,21.3980610370636,67.36972212791443,1.9059319496154785
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,6,6.166666666666667,5.0,2.6718699236468995,12,0.14906185016665963,0.13790035587188612,0.43365531265887136,0.9999999999999999,0.25870869344178954,0.46390442297913737,0.065,0.048722028732299805,17.141003847122192,121.10293388366699,4.765782117843628
Apoptosis Network,True,41,1,2,0.04878048780487805,4,1.7804878048780488,6,1.3333333333333333,1.0,0.4714045207910317,2,0.11272283068650704,0.23760650658404336,0.26374903175832687,1.0,0.1805247869868319,8.881784197001252e-16,0.0,0.03924202919006348,6.195005178451538,5.276036977767944,6.4202070236206055
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,1,18.0,18.0,0.0,18,0.0,1.0,1.0,1.0,0.22,0,0.005,0.5758969783782959,17.521451950073242,5.0067901611328125e-06,7.52021598815918
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,44,1.9545454545454546,2.0,0.8778730870830894,4,0.012102886066091218,0.02610183996576808,0.04150620453572957,1.0,0.10319854514334617,0.17971758664968718,0.04,0.10004806518554688,31.878833055496216,182.770672082901,2.2859790325164795
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,8,2.625,2.0,1.653594569415369,7,0.030549130145088418,0.12511984659635667,0.15867689357622244,1.0,0.25307286673058493,1.01070824598537e-07,0.0,0.018763065338134766,5.489854097366333,2.2172789573669434,1.648705005645752
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,2,3.0,3.0,0.0,3,0.37218237704918034,0.5,0.8721823770491803,1.0,0.28872182377049177,1.0,0.175,0.05425715446472168,4.1760149002075195,2.7651169300079346,5.121399164199829
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,1,18.0,18.0,0.0,18,0.0,1.0,1.0,1.0,0.3,0,0.0,0.07055497169494629,6.8884241580963135,7.152557373046875e-06,2.888874053955078
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,3,2.6666666666666665,2.0,0.9428090415820634,4,0.12459663965701746,0.25056603773584907,0.5094339622641509,1.0,0.09412452830188679,0.4905660377358494,0.27,0.06345796585083008,2.6907620429992676,3.518450975418091,1.4343740940093994
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,3,1.3333333333333333,1.0,0.4714045207910317,2,0.3873495659562426,0.08647450110864745,0.8802660753880266,0.9999999999999999,0.29433481152993357,1.0,0.36,0.011135101318359375,0.8067328929901123,0.8859031200408936,0.48306703567504883
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.0013438081455447726,0.5,0.5013438081455448,1.0,0.4524664047963614,-0.0,0.055,0.012850046157836914,1.719675064086914,0.3614521026611328,3.8975300788879395
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.1,0,0.0,0.01002192497253418,0.15651297569274902,5.9604644775390625e-06,0.29767799377441406
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,2,2.0,2.0,1.0,3,0.2885970531710442,0.5,0.7885970531710442,1.0,0.026828955797565664,0.21140294682895577,0.27,0.15508389472961426,1.8912019729614258,5.843935966491699,1.9192728996276855
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.013457313047550441,0.24875373878364904,0.27018943170488535,1.0,0.4145314057826521,-0.0,0.0,0.0055081844329833984,0.5899410247802734,0.37052488327026367,0.901914119720459
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,5,7.4,1.0,7.8383671769061705,17,0.07972452685688315,0.2343887423043096,0.26077396657871593,1.0,0.24335971855760768,-0.0,0.025,0.084197998046875,11.593912839889526,14.353530883789062,2.200794219970703
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,12,2.3333333333333335,1.0,1.8856180831641267,5,0.042802007827415715,0.09894566098945662,0.137875101378751,1.0,0.2153811841038118,0.27656123276560507,0.055,0.01736617088317871,6.115348815917969,2.230494976043701,0.7683730125427246
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.015312916111850844,0.5,0.5153129161118508,1.0,0.094693741677763,-0.0,0.0,0.03953695297241211,0.9826090335845947,1.7225041389465332,1.3914868831634521
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,8,2.75,2.0,1.299038105676658,5,0.09111858207528423,0.09749303621169916,0.29108635097493035,1.0,0.0977576601671309,0.9707520891364929,0.3,0.04373502731323242,6.332911968231201,12.257492065429688,0.8148849010467529
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,28,2.5714285714285716,2.0,0.9035079029052513,4,0.01645470468667075,0.0374331550802139,0.07040998217468805,1.0,0.2157531194295899,1.000000000000071,0.47,0.036193132400512695,18.051982879638672,117.48304009437561,0.804297924041748
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.5,2.5,1.5,4,0.03271618721517118,0.245014245014245,0.29914529914529914,1.0,0.43760683760683766,0.9999999999999982,0.135,0.00999593734741211,1.9332900047302246,0.7224960327148438,1.0426931381225586
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,2,1.0,1.0,0.0,1,0.021093000958772756,0.5,0.5210930009587728,1.0,0.30542186001917543,-0.0,0.0,0.015459060668945312,0.7900791168212891,0.4105358123779297,1.797274112701416
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,4.0,4.0,0.0,4,0.005617977528089901,0.5,0.5056179775280899,1.0,0.09988764044943821,-0.0,0.0,0.06206107139587402,2.5618438720703125,1.9409210681915283,1.284066915512085
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,23,2.652173913043478,1.0,2.647536930024057,8,0.021305439480463338,0.05478547854785479,0.07326732673267326,1.0,0.258960396039604,0.22310231023104876,0.065,0.023260831832885742,9.66237211227417,6.742143154144287,0.7052168846130371
T cell differentiation,True,23,1,4,0.17391304347826086,5,1.4782608695652173,32,1.8125,1.0,1.0734727523323542,4,0.018042498336424014,0.02840327533265097,0.08776867963152507,1.0,0.23899181166837266,0.4022517911975214,0.155,0.04126310348510742,21.674749851226807,257.3342390060425,2.889396905899048
Senescence Associated Secretory Phenotype,True,51,1,2,0.0392156862745098,5,1.8823529411764706,4,1.5,1.5,0.5,2,0.016925565075158976,0.25100200400801603,0.2715430861723447,1.0,0.19006613226452906,-0.0,0.01,0.048811912536621094,6.0441811084747314,4.6855950355529785,7.328885078430176
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,88,1.375,1.0,0.4841229182759271,2,0.008766017513709264,0.007457627118644068,0.03254237288135593,1.0,0.08051864406779657,0.7105084745766419,0.11,0.08399415016174316,44.48399615287781,155.15057706832886,1.1604859828948975
T-Cell Signaling 2006,True,40,1,3,0.075,5,1.325,18,1.3888888888888888,1.0,0.6781419786518723,3,0.04845601706915764,0.043610882110469915,0.13767518549051938,1.0,0.3365531739488871,0.12481450948062545,0.055,0.0381009578704834,14.821173906326294,123.6168520450592,6.164893865585327
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.185,0,0.0,0.017737865447998047,0.4690539836883545,6.9141387939453125e-06,1.3392610549926758
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.00415263513768837,0.01598173515981735,0.026982150269821502,1.0,0.17282897467828984,9.426251779132144e-08,0.0,0.0493011474609375,19.01376509666443,86.59009504318237,1.4045231342315674
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,8,2.0,2.0,0.7071067811865476,3,0.0520713561373884,0.11881313131313131,0.2196969696969697,1.0,0.16342045454545454,1.0,0.365,0.03805899620056152,9.275957107543945,6.988675117492676,4.465125799179077
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,4,11.75,5.5,12.968712349342937,34,0.31538227084681697,0.07387536112257531,0.7957078002476269,1.0,0.29328105654147757,0.943458522492783,0.375,0.5446269512176514,41.220741987228394,166.6073660850525,6.342300891876221
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,54,1.6851851851851851,2.0,0.4644420816290538,2,0.011747450144827998,0.023050409306333477,0.03920723825937096,1.0000000000000002,0.0759069366652305,0.5618267987946837,0.04,0.09838199615478516,34.68846893310547,122.60102009773254,1.6850221157073975
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,9,2.0,2.0,0.0,2,0.0371490305492255,0.12390745501285347,0.14447300771208227,1.0,0.2889408740359899,0.11311053984574926,0.02,0.017273902893066406,5.013338088989258,2.6381540298461914,1.2178449630737305
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,3,4.333333333333333,3.0,2.6246692913372702,8,0.2415908413147009,0.35601427115188583,0.6172273190621814,1.0,0.2104829255861365,0.38277268093781913,0.36,0.05684494972229004,8.97503399848938,4.650990009307861,5.210866928100586
BT474 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,62,1.8870967741935485,2.0,0.31647446565078363,2,0.009308850925922034,0.012866333095067906,0.04431736954967834,1.0,0.08324874910650465,0.38098643662426923,0.12,0.10053086280822754,45.37527108192444,126.63415598869324,1.2354087829589844
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,2,4.0,4.0,0.0,4,0.4930046635576283,0.5,0.9930046635576283,1.0,0.1501748834110593,-0.0,0.025,0.06493496894836426,3.554784059524536,3.4542651176452637,2.8397369384765625
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,3,2.0,2.0,0.0,2,0.22495562035794855,0.4723148765843896,0.5116744496330887,1.0,0.07956971314209473,0.48832555036691083,0.105,0.05864906311035156,2.0490429401397705,2.9583210945129395,1.0829570293426514
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,4,2.0,1.5,1.224744871391589,4,0.39144830958425875,0.02702702702702703,0.9279279279279279,1.0,0.3253040540540538,0.9662162162162167,0.225,0.011317968368530273,1.5917840003967285,0.7055330276489258,0.5003688335418701
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.135,0,0.0,0.008109092712402344,0.15711092948913574,5.0067901611328125e-06,0.30806899070739746
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.02,0,0.0,0.15597105026245117,0.5081629753112793,5.9604644775390625e-06,1.6081340312957764
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.02633524662197913,0.25101214574898784,0.2834008097165992,0.7348178137651822,0.40320850202429137,-4.440892098500626e-16,0.0,0.008443117141723633,0.7472250461578369,0.2575821876525879,0.5397038459777832
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,50,2.08,2.0,0.3919183588453085,4,0.0097707026074766,0.019836272040302267,0.04093198992443325,1.0,0.05818010075566751,0.47229219143488876,0.115,0.09955501556396484,37.2712140083313,89.92738485336304,1.3297021389007568
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.008257016110982882,0.12260536398467432,0.13869731800766283,1.0,0.19793486590038317,-0.0,0.0,0.014323949813842773,2.2609760761260986,1.3729848861694336,0.8688681125640869
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.008571428571428563,0.5,0.5085714285714286,1.0,0.10245714285714286,-0.0,0.0,0.03713417053222656,0.9784641265869141,1.2032949924468994,1.4298629760742188
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,1,2.0,2.0,0.0,2,0.0,1.0,1.0,1.0,0.05,0,0.0,0.04120802879333496,0.5929720401763916,6.9141387939453125e-06,0.7418501377105713
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.5,2.5,1.5,4,0.026770862786036066,0.23613813229571984,0.29620622568093385,1.0,0.46394698443579757,0.47227626459143934,0.13,0.00898599624633789,2.0870869159698486,0.6037659645080566,1.1792409420013428
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,2,1.0,1.0,0.0,1,0.0354535974973931,0.5,0.5354535974973931,1.0,0.23444994786235662,-0.0,0.0,0.013009071350097656,0.757479190826416,0.37456679344177246,1.3712408542633057
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.0022156573116691447,0.5,0.5022156573116692,1.0,0.1000443131462334,-0.0,0.0,0.058175086975097656,1.3549690246582031,1.8758909702301025,1.0027830600738525
Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,True,26,1,0,0.0,9,3.1153846153846154,4,5.0,5.0,3.0,8,0.24486415223406416,0.24624927870744376,0.5023081361800347,1.0,0.11683929601846511,1.0000000000000018,0.065,0.8878319263458252,22.222700119018555,62.17300295829773,7.3667638301849365
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,30,2.0,1.0,1.3416407864998738,4,0.02509856544479249,0.020112914608327453,0.07057163020465773,1.0,0.25989061397318286,0.2060691601976785,0.08,0.02213597297668457,11.352226972579956,9.554390907287598,0.7770631313323975
T cell differentiation,True,23,1,4,0.17391304347826086,5,1.4782608695652173,32,1.5,1.5,0.5,2,0.021885788713847817,0.032200570342205324,0.06606463878326996,0.9999999999999999,0.33556677756653974,4.1565297692613967e-07,0.09,0.03647899627685547,17.774522066116333,118.35484910011292,3.151304006576538
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,63,1.2063492063492063,1.0,0.4046840883803797,2,0.01171438467800242,0.012465373961218837,0.037396121883656507,1.0,0.05533240997229918,0.261080332409648,0.075,0.11198878288269043,27.552093029022217,61.6877338886261,1.178680181503296
T-Cell Signaling 2006,True,40,1,3,0.075,5,1.325,9,1.6666666666666667,1.0,1.5634719199411429,6,0.02963661463547656,0.11823166552433173,0.14067854694996573,1.0,0.23351696367374913,1.5425438704141925e-09,0.015,0.03145599365234375,8.565035104751587,22.890077114105225,5.646211862564087
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,4,3.0,1.5,2.9154759474226504,8,0.37168121203184235,0.045514079895219384,0.8932547478716437,1.0,0.5739980353634564,0.9266535690897184,0.08,0.019442081451416016,3.5697028636932373,1.6059420108795166,1.4011940956115723
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.0035395770844758273,0.015033190160093714,0.024599765716516987,1.0,0.20260835611089423,3.177197562820311e-06,0.0,0.04947400093078613,19.087849855422974,52.53864789009094,1.5263750553131104
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,4,4.0,4.0,0.0,4,0.225857023339258,0.23915816326530612,0.5005102040816326,1.0,0.2688099489795918,0.5290816326530621,0.155,0.03926396369934082,8.29247784614563,5.338552951812744,4.216646909713745
Apoptosis Network,True,41,1,2,0.04878048780487805,4,1.7804878048780488,8,1.25,1.0,0.4330127018922193,2,0.09119492456304804,0.12107068012954848,0.27471899409411316,1.0,0.20408649266526965,0.4924747570965913,0.035,0.07762408256530762,7.500597953796387,7.378325939178467,5.933468818664551
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,3,11.0,9.0,9.092121131323903,23,0.36799012754645866,0.13053196244970944,0.8497988377291015,1.0,0.2225815824765311,0.8497988377291001,0.155,0.5471091270446777,31.449501037597656,33.61940002441406,5.8382182121276855
Aurora Kinase A in Neuroblastoma,True,23,1,4,0.17391304347826086,7,1.8695652173913044,28,1.6071428571428572,1.0,1.2911591058946585,6,0.021874448256709072,0.04123076923076923,0.068,1.0,0.07279384615384615,0.19846156835833284,0.095,0.07071590423583984,19.450037956237793,161.24183893203735,2.5256221294403076
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,58,1.1551724137931034,1.0,0.36206896551724144,2,0.011545252949648829,0.01978891820580475,0.04001759014951627,1.0,0.07382585751978887,0.5079155672822679,0.055,0.08743500709533691,25.77334690093994,103.64136600494385,1.5531270503997803
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,8,1.625,2.0,0.4841229182759271,2,0.0101982399652349,0.12694430506773707,0.14049172102358254,0.9999999999999999,0.2162167586552934,-1.7763568394002505e-15,0.0,0.016433000564575195,3.741546154022217,1.9720499515533447,1.2776122093200684
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,9,3.3333333333333335,4.0,1.1547005383792517,5,0.2695920712232107,0.006777284412245852,0.8721663940172938,1.0,0.23954545454545453,0.05538843296668716,0.105,0.06382393836975098,20.933323860168457,80.71277904510498,5.700921058654785
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,6,2.6666666666666665,2.0,1.5986105077709065,6,0.22485722062536054,0.03233555062823355,0.6075388026607539,1.0,0.09027346637102733,0.921655580192164,0.23,0.06746697425842285,7.345005035400391,11.003945112228394,2.3941569328308105
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.03505786249149079,0.5,0.5350578624914908,1.0,0.07464942137508508,-0.0,0.0,0.057498931884765625,1.336514949798584,1.8563580513000488,1.0040581226348877
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.14,0,0.0,0.009617090225219727,0.22084999084472656,2.86102294921875e-06,0.45688295364379883
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.00040567951318459805,0.5,0.5004056795131846,1.0,0.43,1.0,0.075,0.012871026992797852,1.7718000411987305,0.4335470199584961,3.866533041000366
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,5.0,5.0,0.0,5,0.0,1.0,1.0,1.0,0.475,0,0.0,0.008526086807250977,0.5719819068908691,1.9073486328125e-06,0.30475497245788574
