graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_scores,stochastic_model_impact_scores,optimization_model_addition_impact_scores,stochastic_model_addition_impact_scores,optimization_state_impact_scores,stochastic_state_impact_scores,optimization_model_time,stochastic_model_time,optimization_model_addition_time,stochastic_model_addition_time,optimization_state_time,stochastic_state_time
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,36,3.3333333333333335,4.0,0.9428090415820634,4,0.017729801956280856,0.025225225225225224,0.07387387387387387,"[1.0, 0.38288288288288286, 1.0, 0.5072072072072071, 0.5045045045045046, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5045045045045045, nan]","[0.3011261261261252, 0.13888288288288306, 0.31709909909909856, 0.5356216216216249, 0.5083513513513546, 0.7772792792792924, 0.29231531531531457, 1.0000000000000266, 0.2601351351351349, 0.3007477477477474, 0.5083423423423455, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, nan]","[0.19083333333333624, 0.04472222222222211, 0.12805555555555667, 0.40888888888889796, 0.0, 0.7483333333333243, 0.08583333333333325, 0.4700000000000108, 0.13472222222222352, 0.19777777777778088, 0.0, nan]","[0.0, 0.5072072072072071, 0.11441441441441443, 0.0, 1.0, 0.11441441441441443, 0.5045045045045047, 1.0, 0.5072072072072071, 0.11441441441441443, 1.0, nan]","[0.29, 0.23, 0.83, 0.0, 1.0, 0.19, 0.83, 1.0, 0.42, 0.06, 1.0, nan]",3.094190835952759,757.019317150116,32.32224202156067,946.41339802742,670.3649778366089,7.482209205627441
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.01991798725463978,0.247974797479748,0.2763276327632763,"[1.0, 1.0, 0.7236723672367237, 1.0, 1.0, 1.0, 1.0, 0.7722772277227723, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5382538253825382]","[0.5752475247524752, 0.7703420342034194, 0.18324032403240323, 0.571917191719173, 0.7856525652565245, 0.7397209720972091, 0.5042754275427548, 0.3331683168316838, 0.7499279927992791, 0.6235823582358246, 0.9999999999999954, 0.7550315031503143, 0.40498649864986563, 0.7448244824482441, 0.2681368136813685, 0.49540954095409595]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.16666666666666669, -0.0, -0.0, -0.0, -0.0, -0.0]","[0.5875, 0.73, 0.205, 0.6625, 1.935, 0.775, 0.76, 0.37, 0.245, 0.6175, 1.3025, 0.735, 0.34, 0.73, 0.34, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5103510351035103]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.51, 0.0, 0.51, 0.0, 0.0, 0.0, 0.0, 1.0]",0.558819055557251,1494.2679340839386,19.49689793586731,1561.3515660762787,35.67970895767212,19.926239013671875
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,4,1.0,1.0,0.0,1,0.11281274613617032,0.23105497771173847,0.4239722634967806,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6815255076770679, 1.0, 0.6815255076770679, 1.0, 1.0, 1.0, nan]","[0.43999999999999945, 0.49999999999999944, 0.4599999999999994, 0.2399999999999997, 0.19999999999999984, 0.26999999999999963, 0.2399999999999997, 0.41999999999999943, 0.5699999999999994, 0.24144130757800858, 0.5199999999999995, 0.09113917781079742, 0.14318474492322936, 0.3999999999999994, 0.13452204061416545, 0.5099999999999995, 0.3399999999999994, 0.5799999999999994, nan]","[0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.26666666666666666, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.03333333333333333, 0.13333333333333333, 0.06666666666666667, -0.0, 0.13333333333333333, 0.06666666666666667, 0.26666666666666666, 0.06666666666666667, 0.06666666666666667, nan]","[0.42, 0.47, 0.43, 0.4675, 0.32, 0.23, 0.3, 0.46, 0.53, 0.1275, 0.46, 0.08, 0.0, 0.49, 0.0725, 1.0125, 0.15, 0.2, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.6815255076770679, 0.0, 0.0, 0.3184744923229321, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36, 0.0, 0.07, 1.0, 0.0, 0.72, 0.0, 0.67, 0.32, nan]",0.4963510036468506,1949.9981830120087,45.91677117347717,2537.9331319332123,73.5139410495758,20.656825065612793
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.0010155721056195055,0.5,0.5010155721056195,"[1.0, 0.5010155721056195, 1.0, 1.0, 1.0, 1.0, 0.5010155721056195, 1.0, 1.0, 1.0, 1.0, 0.5010155721056195, 1.0, 0.5010155721056195, nan]","[1.0, 0.0750101557210562, 0.22997968855788764, 0.4, 0.49999999999999983, 1.0, 0.5002031144211241, 0.2549289099526067, 0.20498984427894382, 1.0, 1.0, 0.04505077860528098, 0.01, 0.500060934326337, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.06666666666666667, -0.0, -0.0, -0.0, -0.0, nan]","[1.47, 0.08, 0.375, 0.63, 0.5, 1.285, 0.5, 0.265, 0.36, 1.22, 1.27, 0.08, 0.01, 0.5, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",1.2421119213104248,1099.6685009002686,82.85145115852356,1280.0987977981567,102.43072009086609,10.382102966308594
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,22,2.090909090909091,1.0,2.1300680934290877,8,0.023323778972139744,0.055828651685393256,0.07584269662921349,"[0.4164325842696629, 0.6320224719101123, 0.8553370786516854, 0.502808988764045, 0.4662921348314607, 0.8553370786516854, 0.8553370786516854, 0.9241573033707866, 0.5337078651685393, nan, nan, nan, nan]","[0.29258426966292045, 0.15466292134831475, 0.5546910112359558, 0.513272471910112, 0.3377808988764038, 0.3142064606741562, 0.1674297752808987, 0.5704915730337078, 0.1709058988764043, nan, nan, nan, nan]","[0.2, 0.1, 0.4666666666666667, 0.26666666666666666, 0.23333333333333334, 0.2, 0.13333333333333333, 0.4666666666666667, 0.13333333333333333, nan, nan, nan, nan]","[0.28136363636363926, 0.14999999999999958, 0.49500000000000893, 0.44772727272728036, 0.4136363636363703, 0.25909090909091137, 0.15909090909090856, 0.37818181818182384, 0.14318181818181783, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.13342696629213482, 0.1172752808988764, 0.13342696629213482, 0.1306179775280899, 0.13342696629213482, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.06, 0.08, 0.07, 0.12, 0.07, 0.09, nan, nan, nan, nan]",0.8519949913024902,455.99674892425537,1176.7252900600433,456.8361849784851,85.4358069896698,4.143665075302124
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,110,2.1,2.0,0.7856670587931809,6,0.0063572295809522636,0.008155583437892095,0.03450439146800502,"[0.8676286072772897, 0.9999999999999999, 0.644918444165621, 0.801129234629862, 0.8789209535759095, 0.6122961104140526, 0.9999999999999999, 0.2076537013801757, 0.98870765370138, 0.5200752823086574, 0.5282308657465495, nan, nan, nan, nan, nan]","[0.3914617314930738, 0.6278481806774805, 0.38966750313673904, 0.4295922208280741, 0.38131744040148213, 0.4142722710162834, 0.5507402760350799, 0.3959535759096359, 0.4459912170639558, 0.38656210790461876, 0.4042659974905633, nan, nan, nan, nan, nan]","[0.3666666666666667, 0.3666666666666667, 0.3666666666666667, 0.6333333333333333, 1.0, 0.3666666666666667, 1.0, 0.6333333333333333, 1.0, 0.6333333333333333, 0.8999999999999999, nan, nan, nan, nan, nan]","[0.05254545454545445, 0.21890909090908786, 0.06409090909090864, 0.06809090909090852, 0.048454545454545486, 0.05727272727272704, 0.21663636363636088, 0.06027272727272694, 0.06409090909090864, 0.037909090909091156, 0.05399999999999986, nan, nan, nan, nan, nan]","[0.0, 0.3676286072772898, 0.011292346298619825, 0.5702634880803008, 0.5156838143036385, 0.011292346298619825, 0.5175658720200751, 0.47427854454203255, 0.5175658720200751, 0.49309912170639897, 0.6066499372647424, nan, nan, nan, nan, nan]","[0.32, 0.38, 0.01, 0.6, 0.43, 0.02, 0.27, 0.37, 0.47, 0.36, 0.63, nan, nan, nan, nan, nan]",9.551285982131958,1441.2244851589203,123.24902582168579,1500.4664840698242,4241.80076789856,11.732186079025269
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,1,2.0,2.0,0.0,2,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.16, 0.25, 0.23, 0.14, 0.28, 0.26, 0.27, 0.23, 0.07, 0.24, 0.26, 0.28, 0.29, 0.02, 0.33, 0.32, 0.22, 0.2]","[0.03333333333333333, -0.0, 0.03333333333333333, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.03333333333333333]","[0.17, 0.22, 1.25, 0.49, 0.6, 0.26, 0.28, 0.46, 0.46, 0.73, 1.19, 0.42, 0.25, 0.1, 0.24, 0.25, 0.26, 0.35]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4293239116668701,1811.8158841133118,46.875285148620605,2197.160125017166,2.384185791015625e-05,26.64171290397644
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.011087898541669883,0.24575424575424576,0.26873126873126874,"[0.5144855144855145, 0.7542457542457542, 0.26873126873126874, 0.5144855144855145, 0.5144855144855145, 0.5144855144855145, 0.5144855144855145, 0.7542457542457542, 0.7542457542457542, nan, nan]","[0.5, 0.505084915084915, 0.25035964035964026, 0.49855144855144856, 0.4985514485514486, 0.5028971028971029, 0.5002897102897104, 0.47966033966033983, 0.30296703296703303, nan, nan]","[0.06666666666666667, 0.1, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.1, 0.1, nan, nan]","[0.5, 0.495, 0.25, 0.5, 0.5, 0.5, 0.5, 0.505, 0.2675, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]",0.08130478858947754,272.9836628437042,34.09999489784241,272.56453490257263,6.324864864349365,2.854787826538086
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,33,2.787878787878788,2.0,1.2734485690576178,5,0.005983005069120478,0.030391340549542047,0.04621149042464613,"[1.0, 0.5129059117402165, 0.5137385512073273, 1.0, 0.29142381348875934, 0.5220649458784345, 0.5033305578684429, 0.5099916736053288, 0.5129059117402165, 0.38009991673605326, 1.0, 0.5033305578684429, 0.5228975853455453, 0.5220649458784345, 0.5228975853455453, 1.0, 0.5099916736053288, nan, nan, nan, nan, nan]","[0.18778101582014997, 0.5241215653621972, 0.09054954204829321, 0.4548126561198997, 0.07131140716069946, 0.5221856786011647, 0.5240383014154861, 0.5189425478767684, 0.5260199833472096, 0.13079517069109092, 0.198880099916736, 0.5243213988343036, 0.5173105745212307, 0.5222564529558691, 0.5246294754371347, 0.4763738551207326, 0.519467110741048, nan, nan, nan, nan, nan]","[0.16666666666666669, 0.06666666666666667, 0.30000000000000004, 0.06666666666666667, 0.1, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.5, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, nan, nan, nan, nan, nan]","[0.2042424242424277, 0.4754545454545566, 0.04090909090909088, 0.4015151515151606, 0.028181818181818162, 0.4766666666666779, 0.4842424242424357, 0.4839393939394053, 0.4806060606060719, 0.09696969696969739, 0.16303030303030533, 0.47363636363637474, 0.4806060606060719, 0.4784848484848597, 0.46787878787879883, 0.44545454545455576, 0.4793939393939507, nan, nan, nan, nan, nan]","[0.030391340549542047, 0.0, 0.0, 0.0, 0.030391340549542047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030391340549542047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan]","[0.01, 0.01, 0.03, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.0, 0.03, 0.0, 0.01, nan, nan, nan, nan, nan]",7.149779796600342,2637.6855120658875,251.20279622077942,3665.7493908405304,3087.2431149482727,22.272325038909912
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,8,2.0,2.0,0.0,2,0.00957416654130255,0.12537993920972645,0.1413373860182371,"[0.8586626139817629, 0.7284701114488349, 0.8586626139817629, 1.0, 0.7284701114488349, 0.7284701114488349, 0.3789260385005066, 0.7284701114488349, 0.7284701114488348, 1.0, 0.27152988855116517, 1.0, 0.7284701114488349, 0.5202634245187436, nan, nan, nan]","[0.23845491388044557, 0.5228470111448846, 0.11857142857142852, 0.5024316109422498, 0.46801418439716336, 0.4725835866261404, 0.24639311043566334, 0.35797365754812555, 0.23494427558257336, 0.5004052684903758, 0.24839412360688937, 0.7269503546099307, 0.48629179331307015, 0.24837892603850034, nan, nan, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.1, -0.0, 0.06666666666666667, -0.0, -0.0, -0.0, -0.0, 0.2, nan, nan, nan]","[0.29375, 0.48, 0.16625, 0.5, 0.51375, 0.66125, 0.24625, 0.3575, 0.26375, 0.5, 0.27, 0.65625, 0.51625, 0.2675, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]",1.164052963256836,1386.4809029102325,34.67607808113098,1422.831535100937,125.46687388420105,17.631181955337524
BT474 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,76,2.0,2.0,0.0,2,0.007958076973152197,0.011478730587440918,0.03848750844024308,"[1.0, 1.0, 0.26738690074274135, 0.9824442943956786, 1.0, 0.9824442943956786, 0.6583389601620527, 0.5597569209993247, 0.27413909520594193, 0.43484132343011483, 1.0, nan, nan, nan, nan, nan]","[0.28078325455773034, 0.35985145172180993, 0.26297771775827034, 0.3298379473328826, 0.6623565158676571, 0.2779540850776491, 0.2682309250506402, 0.29936529372045845, 0.3155435516542874, 0.2755570560432128, 0.27771775827143763, nan, nan, nan, nan, nan]","[-0.0, -0.0, -0.0, -0.0, 0.5333333333333333, -0.0, -0.0, -0.0, -0.0, 0.2, -0.0, nan, nan, nan, nan, nan]","[0.08078947368421152, 0.18013157894737222, 0.02394736842105257, 0.10750000000000176, 0.2202631578947418, 0.053421052631579174, 0.04434210526315787, 0.07223684210526392, 0.07394736842105344, 0.03328947368421042, 0.07921052631579044, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.1843349088453748, 0.2815665091154626, 0.6049966239027684, 0.0, 0.19243754220121542, 0.2525320729237002, 0.38217420661715057, 0.4334908845374747, 0.0, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.33, 0.16, 0.57, 0.0, 0.3, 0.22, 0.51, 0.23, 0.0, nan, nan, nan, nan, nan]",7.087800979614258,1480.432668209076,111.65880393981934,1610.7438950538635,4197.272541999817,20.09628391265869
Budding Yeast Cell Cycle,True,20,1,4,0.2,6,2.1,28,2.642857142857143,2.0,2.0565971498411386,9,0.02104395257735351,0.031485148514851485,0.07881188118811881,"[0.5065346534653467, 0.9619801980198022, 0.8336633663366337, 1.0, 0.9671287128712873, 0.9081188118811883, 1.0, 0.7671287128712871, 0.44594059405940595, 1.0000000000000002, 0.8752475247524754, 0.9948514851485148, 0.9821782178217822, 0.41504950495049503, 0.786930693069307, 0.961980198019802, nan, nan, nan, nan]","[0.5208792079207845, 0.8641584158415772, 0.30299405940593716, 0.38519999999999427, 0.7237544554455362, 0.13337425742574172, 0.36535445544553985, 0.25041188118811647, 0.19794851485148307, 0.6792198019801878, 0.07936237623762382, 0.4571524752475175, 0.36419405940593563, 0.3512158415841543, 0.11856237623762313, 0.4916118811881114, nan, nan, nan, nan]","[0.2, 0.4, 0.13333333333333333, 0.2, 0.2, 0.13333333333333333, 0.7999999999999999, 0.4, 0.06666666666666667, 0.4, 0.26666666666666666, 0.06666666666666667, 0.1, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, nan, nan, nan, nan]","[0.43499999999999367, 0.5207142857142769, 0.1700000000000012, 0.26607142857142707, 0.5428571428571335, 0.07428571428571412, 0.26214285714285573, 0.1185714285714292, 0.14357142857142974, 0.46142857142856436, 0.03249999999999998, 0.3303571428571395, 0.29178571428571204, 0.2353571428571422, 0.040357142857142814, 0.41035714285713726, nan, nan, nan, nan]","[0.2518811881188119, 0.07168316831683169, 0.0, 0.0, 0.0, 0.22059405940594062, 0.0, 0.0, 0.0, 0.0, 0.07168316831683169, 0.0, 0.0, 0.0, 0.37029702970297035, 0.0, nan, nan, nan, nan]","[0.49, 0.15, 0.22, 0.2, 0.0, 0.29, 0.13, 0.0, 0.03, 0.18, 0.06, 0.15, 0.0, 0.2, 0.49, 0.0, nan, nan, nan, nan]",7.859477996826172,3666.8655610084534,553.7764050960541,3907.685495853424,1838.9406661987305,36.68672299385071
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,1,23.0,23.0,0.0,23,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.23, 0.78, 1.0, 0.54, 0.86, 0.58, 0.58, 0.58, 1.0, 1.0, 0.22, 0.5, 1.0, 0.68, 0.41, 0.79, 0.19, 0.54]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[0.41, 1.07, 2.42, 0.56, 0.97, 0.71, 0.86, 0.81, 1.0, 2.48, 0.43, 0.75, 1.47, 1.27, 0.56, 1.23, 0.24, 0.61]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.887356996536255,6318.170483827591,179.0860059261322,7436.6137409210205,2.5987625122070312e-05,42.210428953170776
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.04032258064516128,0.5,0.5403225806451613,"[1.0, 1.0, 1.0, 0.5403225806451613, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5403225806451613, 1.0, 1.0, 1.0, nan]","[1.0, 1.0, 1.0, 0.015403225806451613, 0.25298387096774194, 0.51, 0.20620967741935486, 0.03459677419354838, 0.01, 0.49677419354838714, 0.4991935483870968, 0.24919354838709676, 1.0, 0.5040322580645161, nan]","[-0.0, -0.0, 0.06666666666666667, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, nan]","[1.0, 1.0, 1.0, 0.04, 0.245, 0.5, 0.185, 0.105, 0.035, 0.5, 0.5, 0.335, 1.0, 0.5, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",2.7978289127349854,1419.1520581245422,98.4042718410492,1688.69557595253,147.45014905929565,16.091352939605713
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.33, 0.26, 0.56, 0.1, 0.32, 0.27, 0.43, 0.09, 0.51]","[0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, -0.0, 0.03333333333333333]","[0.81, 0.57, 0.57, 0.15, 0.24, 0.18, 0.53, 0.16, 0.53]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09230494499206543,208.41175317764282,11.918007135391235,282.6709289550781,3.0040740966796875e-05,3.801767110824585
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.24, 0.21, 0.11, 0.09, 0.12]","[0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333]","[0.29, 0.3, 0.49, 0.26, 0.16]","[0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.027834177017211914,98.04447197914124,6.363013982772827,75.67981696128845,2.2172927856445312e-05,1.4570350646972656
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,2,2.5,2.5,1.5,4,0.364898210980876,0.5,0.864898210980876,"[0.864898210980876, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.06810610734114747, 0.17863664404688476, 0.0924244293645898, 0.00405305367057372, 0.07242442936458982, 0.30702035780382486, 0.14214682294879716, 0.057563232572486155, 0.24, 0.06891425046267738, 0.17621221468229492, 0.02270203578038248, 0.02, 0.01405305367057372]","[-0.0, -0.0, -0.0, 0.03333333333333333, -0.0, 0.03333333333333333, -0.0, 0.03333333333333333, 0.03333333333333333, -0.0, 0.03333333333333333, -0.0, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333]","[0.01, 0.075, 0.2, 0.1, 0.045, 0.115, 0.105, 0.25, 0.07, 0.46, 0.13, 0.055, 0.1, 0.03, 0.025]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.135101789019124, 0.0, 0.0, 0.0]","[0.15, 0.03, 0.08, 0.0, 0.12, 0.09, 0.12, 0.03, 0.0, 0.02, 0.12, 0.06, 0.12, 0.06, 0.0]",4.363775014877319,3391.0554440021515,525.6934051513672,3248.660905122757,658.0976459980011,35.69848608970642
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,91,2.7362637362637363,2.0,1.4129321459732245,6,0.007067476811492254,0.011117612638970159,0.03861907548273844,"[0.5330602691632533, 1.0000000000000002, 0.9327091866588648, 0.49093036863662964, 0.5090696313633705, 0.8139262726740784, 0.39730836746635456, 1.0000000000000002, 0.35810415447630195, 0.8291398478642481, 0.8736102984201287, nan, nan, nan, nan, nan]","[0.3261966062024539, 0.4742773551784694, 0.3643241661790505, 0.44301345816267, 0.31992978349911866, 0.33569923932123763, 0.31107080163838097, 0.6746869514335976, 0.30294909303685985, 0.37700994733762344, 0.3197952018724363, nan, nan, nan, nan, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.5, -0.0, -0.0, 0.30000000000000004, nan, nan, nan, nan, nan]","[0.03835164835164824, 0.2758241758241749, 0.061098901098900905, 0.17032967032966975, 0.05021978021978007, 0.05120879120879105, 0.017142857142857102, 0.27131868131868037, 0.027692307692307617, 0.07395604395604372, 0.06043956043956025, nan, nan, nan, nan, nan]","[0.6576945582211821, 0.17144528964306613, 0.6454066705675835, 0.08250438853130485, 0.0, 0.0, 0.5318899941486248, 0.665301345816267, 0.3399648917495611, 0.0842598010532475, 0.665301345816267, nan, nan, nan, nan, nan]","[0.38, 0.15, 0.47, 0.07, 0.0, 0.17, 0.63, 0.77, 0.25, 0.04, 0.41, nan, nan, nan, nan, nan]",16.49115514755249,2488.5812590122223,93.39677000045776,2457.3766889572144,7013.591732978821,16.42777705192566
