graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_scores,stochastic_model_impact_scores,optimization_model_addition_impact_scores,stochastic_model_addition_impact_scores,optimization_state_impact_scores,stochastic_state_impact_scores,optimization_model_time,stochastic_model_time,optimization_model_addition_time,stochastic_model_addition_time,optimization_state_time,stochastic_state_time
BT474 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,165,1.896969696969697,2.0,0.3039984534299261,2,0.004668649468834125,0.004519044544867657,0.024531956100710135,"[0.7688831504196254, 0.9999999999999999, 0.1536475145255003, 0.9283408650742412, 0.9999999999999999, 0.735958683021304, 0.6571981923821819, 0.3072950290510007, 0.5300193673337636, 0.38218205293737895, 0.9657843770174305, nan, nan, nan, nan, nan]","[0.5145125887670031, 0.5629761136217595, 0.47282117495162523, 0.503660426081396, 0.5548224661072269, 0.48791478373148783, 0.5000581020013435, 0.5130019367334323, 0.49960619754685553, 0.481252420916767, 0.5396061975468667, nan, nan, nan, nan, nan]","[1.0, 1.0, 0.16666666666666669, 0.16666666666666669, 0.03333333333333333, 0.5666666666666667, 0.5, 0.8333333333333333, 0.1, 0.30000000000000004, 1.0, nan, nan, nan, nan, nan]","[0.043999999999999366, 0.07254545454545305, 0.02278787878787879, 0.06169696969696853, 0.01981818181818191, 0.03084848484848461, 0.029151515151514963, 0.048060606060605304, 0.04315151515151454, 0.03199999999999972, 0.06557575757575629, nan, nan, nan, nan, nan]","[0.13879922530664943, 0.4770819883795994, 0.13169786959328597, 0.08392511297611362, 0.9309231762427371, 0.0, 0.5545513234344737, 0.6642995480955454, 0.4080051646223368, 0.45900581020012904, 0.4770819883795994, nan, nan, nan, nan, nan]","[0.18, 0.18, 0.11, 0.18, 1.0, 0.0, 0.44, 0.49, 0.37, 0.3, 0.45, nan, nan, nan, nan, nan]",17.248468160629272,1917.4434220790863,341.9848430156708,1967.2734038829803,9799.924341917038,8.612426042556763
Budding Yeast Cell Cycle,True,20,1,4,0.2,6,2.1,22,6.181818181818182,6.0,4.608651583867846,15,0.026052451456476958,0.04596592735454838,0.09482481517197043,"[0.506268081002893, 1.0, 0.9067823850851815, 0.5843780135004821, 1.0, 0.9999999999999999, 0.735454837672774, 0.7354548376727739, 0.8945676631308259, 0.7354548376727741, 0.8881388621022178, 1.0, 0.5602700096432015, 0.539376406300225, 0.7354548376727739, 1.0, nan, nan, nan, nan]","[0.5085020893603334, 0.7700321440051456, 0.4920443587270957, 0.47468338154934037, 0.8873545483767318, 0.23071038251366133, 0.4055994856959174, 0.18090967534554814, 0.31660559305689495, 0.6430279652844736, 0.10774027643844436, 0.5938154934104777, 0.46617807778849174, 0.2981902925104468, 0.12218900675024115, 0.5275345548055285, nan, nan, nan, nan]","[0.13333333333333333, 0.30000000000000004, 0.23333333333333334, 0.23333333333333334, 0.06666666666666667, 0.16666666666666669, 0.5333333333333333, 0.26666666666666666, 0.1, 0.5333333333333333, 0.16666666666666669, 0.13333333333333333, 0.16666666666666669, 0.13333333333333333, 0.13333333333333333, 0.30000000000000004, nan, nan, nan, nan]","[0.4359090909090982, 0.6600000000000137, 0.4413636363636438, 0.5554545454545561, 0.9513636363636583, 0.20636363636363714, 0.44363636363637116, 0.17181818181818162, 0.3090909090909128, 0.6990909090909239, 0.10454545454545461, 0.4281818181818252, 0.45909090909091704, 0.26590909090909337, 0.11363636363636359, 0.5295454545454645, nan, nan, nan, nan]","[0.0, 0.0, 0.05946640951462552, 0.1845065895210543, 0.07939569270331083, 0.0, 0.0, 0.0585020893603343, 0.26036644165863065, 0.0, 0.11153969784635165, 0.26036644165863065, 0.26036644165863065, 0.0, 0.0, 0.0, nan, nan, nan, nan]","[0.05, 0.08, 0.01, 0.15, 0.01, 0.0, 0.03, 0.0, 0.13, 0.0, 0.06, 0.16, 0.06, 0.02, 0.04, 0.01, nan, nan, nan, nan]",11.88293194770813,4929.039900064468,290.5728039741516,5450.17199921608,2435.859105825424,39.74528694152832
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,8,2.5,2.0,2.5,9,0.19354589504567857,0.01516245487364621,0.5653429602888087,"[0.9985559566787003, 0.9635379061371842, 0.9635379061371842, 0.9985559566787003, 0.9635379061371842, 0.9635379061371842, 0.9833935018050542, 0.9985559566787003, 0.9635379061371842, 0.9635379061371842, 0.9833935018050542, 0.9635379061371842, 1.0, 1.0, 0.9985559566787003, 0.9635379061371842, 0.9985559566787003, 1.0]","[0.13411552346570413, 0.4059386281588455, 0.7910469314079392, 0.17128158844765365, 0.30764259927797893, 0.32529963898917025, 0.3554187725631776, 0.2110902527075815, 0.7741263537906107, 0.7762924187725612, 0.060978339350180606, 0.16060288808664278, 0.5268411552346577, 0.3506606498194952, 0.06422021660649833, 0.36579061371841226, 0.1318050541516247, 0.2528953068592062]","[0.03333333333333333, 0.13333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.1, 0.03333333333333333, 0.1, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.16666666666666669]","[0.035, 0.2475, 0.205, 0.1025, 0.1725, 0.12, 0.14625, 0.115, 0.3275, 0.19125, 0.05125, 0.135, 0.235, 0.06125, 0.10125, 0.28625, 0.0575, 0.12875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.39819494584837545, 0.03176895306859206, 0.0, 0.0, 0.0, 0.01516245487364621, 0.004693140794223827, 0.0, 0.0, 0.4028880866425993, 0.0, 0.42851985559566785, 0.3996389891696751]","[0.07, 0.0, 0.16, 0.08, 0.4, 0.25, 0.24, 0.19, 0.6, 0.12, 0.46, 0.0, 0.14, 0.67, 0.38, 0.3, 0.56, 0.43]",2.379383087158203,4526.963438034058,220.92130088806152,4643.689737081528,1106.198669910431,36.55286192893982
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,3,2.0,2.0,0.0,2,0.17463379557889677,0.4025537634408602,0.5040322580645161,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9065860215053763, 1.0, 0.5040322580645161, 1.0, 1.0, 0.5040322580645161, nan]","[0.5300000000000015, 1.0000000000000022, 1.0000000000000022, 0.03914650537634408, 0.24495967741935484, 0.590000000000002, 0.26056451612903225, 0.039999999999999994, 0.004025537634408602, 0.49951612903225934, 0.49943548387096903, 0.09348118279569893, 1.0000000000000022, 0.49975806451613025, nan]","[-0.0, -0.0, 0.1, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, nan]","[0.31999999999999956, 0.8333333333333323, 0.9799999999999969, 0.003333333333333333, 0.19, 0.35333333333333306, 0.16333333333333344, 0.04666666666666666, 0.006666666666666666, 0.42333333333333356, 0.5033333333333342, 0.21666666666666656, 0.9999999999999966, 0.4766666666666673, nan]","[0.4959677419354839, 0.0, 0.0, 0.4959677419354839, 0.4959677419354839, 0.0, 0.0, 0.0, 0.09341397849462366, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.26, 0.02, 0.06, 0.49, 0.32, 0.27, 0.0, 0.0, 0.1, 0.02, 0.37, 0.0, 0.03, 0.0, nan]",1.4659690856933594,1445.1654999256134,110.04568004608154,1364.572429895401,203.57344889640808,14.5992591381073
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,3,1.3333333333333333,1.0,0.4714045207910317,2,0.13364401540039267,0.28159645232815966,0.516629711751663,"[1.0, 0.7982261640798226, 1.0, 1.0, 1.0, 0.7982261640798226, 1.0, 0.7184035476718403, 1.0]","[0.431840354767184, 0.34776053215077596, 0.7486474501108644, 0.11376940133037695, 0.38197339246119716, 0.40470066518847, 0.7921507760532148, 0.1394013303769401, 0.52]","[-0.0, 0.03333333333333333, 0.06666666666666667, -0.0, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, -0.0]","[0.0, 0.3333333333333329, 0.7000000000000008, 0.0, 0.15333333333333343, 0.4133333333333335, 0.7000000000000008, 0.13666666666666674, 0.16666666666666674]","[0.0, 0.0, 0.0, 0.7982261640798226, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 0.58, 0.0, 0.0, 0.47, 1.0]",0.18113183975219727,509.4371190071106,11.481811046600342,344.9027941226959,14.68281888961792,3.773879051208496
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,3.0,3.0,0.0,3,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.51, 0.72, 0.32, 0.17, 0.35]","[0.03333333333333333, -0.0, 0.03333333333333333, 0.03333333333333333, -0.0]","[0.47, 0.75, 0.58, 0.26, 0.48]","[0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.1276249885559082,153.51440000534058,8.626689910888672,163.19741201400757,9.059906005859375e-06,3.074302911758423
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,1,12.0,12.0,0.0,12,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.06, 0.19, 0.71, 0.44, 0.09, 0.32, 0.8, 0.76, 0.36, 0.51, 0.59, 0.42, 0.12, 0.07, 0.04]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.06666666666666667, -0.0, -0.0, -0.0, 0.06666666666666667, -0.0]","[0.04, 0.43, 0.68, 0.69, 0.13, 0.41, 1.35, 1.03, 0.53, 1.1, 0.54, 1.04, 0.14, 0.3, 0.06]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.954235076904297,2630.4014348983765,316.7114579677582,2510.7022421360016,3.2901763916015625e-05,18.535911083221436
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,117,1.7692307692307692,2.0,0.4213250442347431,2,0.006247145361652658,0.006297229219143577,0.028337531486146095,"[0.44962216624685136, 1.0, 0.6662468513853905, 1.0, 0.3526448362720403, 0.6020151133501259, 0.5887909319899244, 1.0, 0.5340050377833753, 0.6926952141057935, 0.9363979848866498, nan, nan, nan, nan, nan]","[0.38223551637277886, 0.49267632241811343, 0.42471032745590004, 0.4614231738035054, 0.37076826196471907, 0.37654282115867344, 0.3816939546599325, 0.596580604533977, 0.362588161209052, 0.40882241813600173, 0.38571788413096536, nan, nan, nan, nan, nan]","[0.23333333333333334, 0.06666666666666667, 1.0, 1.0, 0.43333333333333335, 0.4, 0.23333333333333334, 0.8333333333333333, 0.26666666666666666, 0.6, 0.06666666666666667, nan, nan, nan, nan, nan]","[0.03410256410256401, 0.015897435897435867, 0.044102564102563975, 0.09521367521367491, 0.03675213675213665, 0.027948717948717876, 0.036837606837606736, 0.22008547008546933, 0.024444444444444383, 0.06794871794871774, 0.05495726495726479, nan, nan, nan, nan, nan]","[0.37783375314861456, 0.9735516372795974, 0.1826196473551637, 0.21221662468513847, 0.0, 0.27581863979848875, 0.31045340050377834, 0.0, 0.07493702770780857, 0.0069269521410579345, 0.0, nan, nan, nan, nan, nan]","[0.36, 1.0, 0.17, 0.15, 0.0, 0.24, 0.28, 0.0, 0.11, 0.01, 0.0, nan, nan, nan, nan, nan]",12.104192972183228,1734.1101870536804,859.742075920105,1596.660180091858,6477.093416929245,10.719961166381836
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,9,7.777777777777778,3.0,8.56060457078143,27,0.08817934202311525,0.06516290726817042,0.2656641604010025,"[0.9999999999999999, 1.0, 0.9941520467836257, 0.9941520467836257, 0.9941520467836256, 1.0, 1.0, 0.9941520467836257, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, nan, nan]","[0.10578529657477029, 0.6040100250626566, 0.9344193817878004, 0.9320300751879675, 0.7665956558061812, 0.5480743525480366, 0.8163659147869676, 0.942781954887216, 0.728997493734336, 0.7602673350041772, 0.7693734335839599, 0.5817794486215537, 0.6750710108604845, 0.6779573934837093, 0.4513324979114449, 0.7790350877192985, 0.5065956558061819, 0.7505555555555554, 0.8017543859649123, 0.09493316624895577, nan, nan]","[0.03333333333333333, 0.13333333333333333, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.1, -0.0, 0.06666666666666667, 0.13333333333333333, 0.1, 0.1, 0.1, 0.2, 0.1, 0.1, 0.1, 0.2, -0.0, 0.1, 0.1, nan, nan]","[0.03333333333333335, 0.5733333333333396, 0.28999999999999915, 0.6066666666666738, 0.413333333333335, 0.4322222222222244, 0.6522222222222307, 0.358888888888889, 0.6766666666666759, 0.7688888888889006, 0.6411111111111193, 0.428888888888891, 1.1477777777778002, 0.5155555555555601, 0.335555555555555, 1.590000000000035, 1.136666666666689, 0.7611111111111226, 0.6188888888888964, 0.1322222222222219, nan, nan]","[0.7343358395989974, 0.0, 0.7343358395989974, 0.4202172096908939, 0.2957393483709273, 0.0, 0.0, 0.6537176274018378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]","[0.33, 0.0, 0.38, 0.15, 0.04, 0.0, 0.2, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18, 0.0, 0.2, nan, nan]",4.569234848022461,4261.156905174255,106.59472107887268,4149.837849140167,875.6537311077118,29.20176386833191
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.008029951681005884,0.12490023942537909,0.1372705506783719,"[1.0, 1.0, 0.8786911412609737, 0.5083798882681564, 1.0, 1.0, 0.26656025538707107, 0.5067837190742218, 1.0, 1.0, nan, nan, nan]","[0.22512370311253005, 0.5300000000000008, 0.10999999999999992, 0.1275977653631283, 0.23968874700718298, 0.48000000000000076, 0.062146847565842024, 0.49932162809257874, 0.12466081404628873, 0.2722505985634482, nan, nan, nan]","[0.23333333333333334, 0.26666666666666666, 0.23333333333333334, 0.06666666666666667, 0.16666666666666669, 0.26666666666666666, 0.03333333333333333, 0.13333333333333333, 0.13333333333333333, 0.16666666666666669, nan, nan, nan]","[0.68375, 0.46, 0.15, 0.125, 0.20625, 0.54, 0.065, 0.5, 0.13, 0.23, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]",0.4038369655609131,665.9296848773956,178.4267590045929,451.90233302116394,47.62648797035217,6.6295459270477295
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.006840796019900508,0.5,0.5068407960199005,"[0.5068407960199005, 0.5068407960199005, 0.5068407960199005, 0.5068407960199005, 1.0, 0.5068407960199005, 0.5068407960199005, 0.5068407960199005, 0.5068407960199005, 1.0, 0.5068407960199005, 0.5068407960199005, 1.0, 1.0, 0.5068407960199005, 1.0, 0.5068407960199005, 0.5068407960199005, 1.0, nan]","[0.019863184079601987, 0.15465796019900496, 0.49972636815920396, 0.3268470149253732, 0.22547885572139306, 0.5000000000000001, 0.300136815920398, 0.06520522388059702, 0.15945273631840795, 0.125205223880597, 0.12479477611940297, 0.4995895522388059, 0.2742475124378109, 0.049863184079601997, 0.29493159203980096, 0.005068407960199005, 0.49890547263681584, 0.4995895522388059, 0.04506840796019901, nan]","[0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, nan]","[0.03, 0.135, 0.5, 0.58, 0.26, 0.5, 0.225, 0.05, 0.255, 0.105, 0.145, 0.5, 0.275, 0.12, 0.27, 0.035, 0.5, 0.5, 0.11, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.5286121368408203,2127.233862876892,74.21324491500854,2136.0308179855347,86.66329193115234,20.3400821685791
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,2,4.0,4.0,0.0,4,0.18258426966292132,0.5,0.6825842696629213,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.42775280898876433, 0.4622191011235956, 0.7201404494382025, 0.029522471910112355, 0.1303089887640449, 1.0, 0.10587078651685392, 0.11, 0.14412921348314608, 0.22143258426966292]","[-0.0, -0.0, -0.0, -0.0, -0.0, 0.03333333333333333, -0.0, -0.0, -0.0, -0.0]","[0.645, 0.27, 1.28, 0.045, 0.065, 0.5, 0.07, 0.105, 0.01, 0.21]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.53, 0.24, 0.46, 0.16, 0.59, 0.17, 0.0, 0.18, 0.69, 0.0]",0.44142580032348633,565.4929609298706,52.72023916244507,574.5787398815155,60.4805371761322,6.270206928253174
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,54,2.0,2.0,0.0,2,0.013244920720786254,0.01675485008818342,0.05731922398589065,"[0.2936507936507936, 0.4594356261022927, 1.0, 0.5202821869488536, 0.5026455026455026, 0.8800705467372133, 1.0, 1.0, 0.5202821869488536, 1.0, 0.5132275132275131, nan]","[0.23709876543210054, 0.18777777777777838, 0.2224603174603187, 0.5701940035273342, 0.5235714285714274, 0.5628130511463842, 0.2205555555555563, 0.999999999999988, 0.2867195767195788, 0.23165784832451625, 0.5350617283950606, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.33333333333333337, -0.0, -0.0, -0.0, nan]","[0.032962962962963055, 0.037407407407407514, 0.04888888888888883, 0.3564814814814886, 0.0, 0.3044444444444501, 0.042037037037037116, 0.4807407407407514, 0.15648148148148297, 0.0651851851851848, 0.0, nan]","[0.1931216931216931, 0.5202821869488538, 0.2936507936507936, 0.0, 1.0, 0.4435626102292769, 0.48677248677248675, 0.7548500881834217, 0.5202821869488538, 0.05026455026455026, 0.06966490299823633, nan]","[0.69, 0.26, 0.7, 0.0, 1.0, 0.44, 0.68, 0.67, 0.53, 0.09, 1.0, nan]",3.064764976501465,745.199038028717,45.39757585525513,883.6196501255035,1007.1909170150757,10.186231851577759
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.007016037014664247,0.24842156386595432,0.26032054395337545,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7571636716852841, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6365614375910656, 0.7325546381738712, 0.27543467702768326, 0.5987032540068012, 0.7275084992714917, 0.48000000000000115, 0.46963088878096265, 0.3310296260320545, 0.7275084992714916, 0.5911316172899482, 0.9999999999999971, 0.7628314715881497, 0.42112190383681475, 0.6871393880524538, 0.3291694997571637, 0.9999999999999971]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[0.64, 0.79, 0.215, 0.655, 0.74, 0.42, 0.48, 0.3725, 0.215, 0.7, 0.625, 0.755, 0.325, 0.73, 0.37, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5046138902379796, 0.0, 0.0, 0.0, 0.0, 0.5046138902379796]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48, 0.0, 0.48, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.43215394020080566,1357.2319240570068,16.049875020980835,1636.202111005783,33.91412901878357,17.968894004821777
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,2,1.5,1.5,0.5,2,0.006981222917669699,0.5,0.5069812229176697,"[0.5069812229176697, 0.5069812229176697, 0.5069812229176697, 0.5069812229176697, 0.5069812229176697, 1.0, 0.5069812229176697, 0.5069812229176697, 0.5069812229176697, 0.5069812229176697, 0.5069812229176697, 0.5069812229176697, 1.0, 0.5069812229176697, 0.5069812229176697, 0.5069812229176697, 0.5069812229176697, 0.5069812229176697, nan]","[0.4995811266249403, 0.4999999999999998, 0.5, 0.24493018777082332, 0.14451131439576312, 0.23520943668753008, 0.26409244102070295, 0.49930187770823353, 0.4995811266249398, 0.22013962445835336, 0.5011169956668268, 0.10972075108329321, 0.26339431872893593, 0.5008377467501205, 0.18930187770823304, 0.49930187770823303, 0.24451131439576312, 0.4986037554164661, nan]","[0.03333333333333333, 0.03333333333333333, 0.03333333333333333, -0.0, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, -0.0, 0.03333333333333333, 0.03333333333333333, -0.0, -0.0, 0.03333333333333333, 0.03333333333333333, nan]","[0.77, 0.5, 0.5, 0.255, 0.225, 0.225, 0.825, 0.5, 0.5, 0.27, 0.5, 0.16, 0.3, 0.5, 0.25, 0.5, 0.23, 0.685, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.5001001358032227,2232.548598051071,35.72848391532898,2186.394336938858,33.75856900215149,19.318583011627197
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,6,1.0,1.0,0.0,1,0.10461836090746786,0.22739916550764952,0.2545201668984701,"[0.5006954102920723, 0.4993045897079277, 0.2545201668984701, 1.0, 0.2545201668984701, 0.5006954102920723, 0.5041724617524339, 0.4993045897079277, 0.9589707927677331, 0.5006954102920723, 0.5006954102920723, 0.5333796940194715, 0.29207232267037553, 0.7489568845618915, nan]","[0.5018567454798343, 0.031189151599443608, 0.1233936022253129, 0.24786509040333754, 0.2521070931849787, 0.5018984700973587, 0.5015368567454809, 0.13790681502086222, 0.10035465924895677, 0.5014742698191944, 0.5020931849791388, 0.018310152990264297, 0.011759388038942989, 0.2533171070931846, nan]","[0.1, 0.13333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.1, 0.13333333333333333, 0.1, 0.1, -0.0, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, nan]","[0.43666666666666587, 0.028333333333333325, 0.11499999999999994, 0.18333333333333324, 0.20666666666666675, 0.4216666666666661, 0.4133333333333329, 0.1033333333333333, 0.10166666666666664, 0.0, 0.333333333333334, 0.006666666666666666, 0.009999999999999998, 0.21166666666666678, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2510431154381085, 0.49582753824756604, 0.2510431154381085, 0.0, nan]","[0.06, 0.04, 0.0, 0.25, 0.05, 0.02, 0.05, 0.0, 0.0, 1.0, 0.29, 0.52, 0.3, 0.0, nan]",2.0812900066375732,1187.6724171638489,182.5331108570099,1477.6162049770355,380.72555804252625,18.66380000114441
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,18,2.5555555555555554,1.0,2.910177967490843,8,0.014616228696606998,0.057295373665480424,0.08398576512455516,"[0.9430604982206406, 0.6711743772241993, 0.802135231316726, 0.5067615658362989, 1.0000000000000002, 0.3843416370106762, 0.590747330960854, 0.8911032028469751, 0.58576512455516, nan, nan, nan, nan]","[0.28288967971530227, 0.17005693950177975, 0.5479003558718852, 0.5046548042704618, 0.31187900355871856, 0.30271886120996416, 0.17888967971530279, 0.5619857651245543, 0.16136654804270492, nan, nan, nan, nan]","[0.2, 0.13333333333333333, 0.3666666666666667, 0.26666666666666666, 0.23333333333333334, 0.2, 0.13333333333333333, 0.4666666666666667, 0.13333333333333333, nan, nan, nan, nan]","[0.3033333333333369, 0.17777777777777778, 0.5211111111111209, 0.4994444444444536, 0.3811111111111169, 0.370555555555561, 0.23666666666666836, 0.5427777777777881, 0.18222222222222237, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.06120996441281139, 0.07402135231316725, 0.13523131672597863, 0.13523131672597863, 0.13523131672597863, 0.13523131672597863, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.02, 0.02, 0.05, 0.05, 0.05, 0.06, nan, nan, nan, nan]",1.4057540893554688,476.30243706703186,1093.4237961769104,564.4115738868713,85.7750289440155,4.931020021438599
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,51,1.2549019607843137,1.0,0.435806093546919,2,0.010060324820612204,0.02,0.039310344827586205,"[0.9999999999999999, 1.0, 0.7289655172413793, 0.6910344827586207, 0.9117241379310345, 0.8579310344827586, 0.9986206896551724, 0.20689655172413796, 0.9986206896551723, 0.6737931034482759, 0.27448275862068966, nan, nan, nan, nan, nan]","[0.2241862068965519, 0.35004137931034457, 0.18326896551724176, 0.19315172413793158, 0.1835655172413798, 0.20864827586206913, 0.3932689655172408, 0.2010413793103451, 0.19239310344827618, 0.1606137931034487, 0.20114482758620705, nan, nan, nan, nan, nan]","[1.0, 1.0, 0.8999999999999999, 1.0, 1.0, 0.8999999999999999, 1.0, 0.7, 1.0, 0.3666666666666667, 0.9333333333333332, nan, nan, nan, nan, nan]","[0.06745098039215666, 0.36000000000000604, 0.09078431372548992, 0.07764705882352918, 0.10666666666666634, 0.07372549019607821, 0.31843137254901854, 0.08235294117647035, 0.0699999999999998, 0.03647058823529403, 0.08549019607843113, nan, nan, nan, nan, nan]","[0.019999999999999997, 0.0, 0.001379310344827586, 0.06620689655172414, 0.0, 0.0, 0.0, 0.1413793103448276, 0.0, 0.2579310344827586, 0.1268965517241379, nan, nan, nan, nan, nan]","[0.05, 0.0, 0.01, 0.09, 0.0, 0.0, 0.01, 0.07, 0.0, 0.26, 0.21, nan, nan, nan, nan, nan]",4.156988859176636,1160.5440170764923,779.6146490573883,944.2582449913025,1275.726841211319,7.429306983947754
