graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_scores,stochastic_model_impact_scores,optimization_model_addition_impact_scores,stochastic_model_addition_impact_scores,optimization_state_impact_scores,stochastic_state_impact_scores,optimization_model_time,stochastic_model_time,optimization_model_addition_time,stochastic_model_addition_time,optimization_state_time,stochastic_state_time
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,4,1.5,1.5,0.5,2,0.012194748472486127,0.2503602305475504,0.26512968299711814,"[0.5079250720461095, 0.7572046109510087, 0.26512968299711814, 0.5079250720461095, 0.7420749279538905, 0.5079250720461095, 0.5007204610951008, 1.0, 0.7572046109510087, 0.5079250720461095, 0.5079250720461095, 0.7572046109510087, 0.7572046109510087, 0.26512968299711814, nan]","[0.4996829971181554, 0.03249279538904899, 0.11131844380403459, 0.2849207492795389, 0.24889048991354465, 0.5004755043227666, 0.500014409221902, 0.0977305475504323, 0.21160662824207496, 0.4990489913544669, 0.49857348703169974, 0.022334293948126804, 0.0053025936599423625, 0.2492867435158501, nan]","[0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, -0.0, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, nan]","[0.5, 0.0275, 0.12, 0.25, 0.25, 0.5, 0.5, 0.1225, 0.195, 0.0, 0.5, 0.025, 0.015, 0.25, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan]",0.5592999458312988,3509.699839115143,51.81323981285095,3468.5757641792297,79.90082716941833,5.441493034362793
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,30,3.533333333333333,2.0,2.9181424837652385,8,0.023436246899701824,0.028319697923222153,0.07677784770295784,"[0.8584015103838893, 0.4852108244178729, 0.9937067337948394, 0.5084959093769668, 1.0, 0.4852108244178729, 0.5915670232850849, 0.9937067337948394, 0.8495909376966645, nan, nan, nan, nan]","[0.339704216488359, 0.2214348646947764, 0.7260478288231615, 0.5013278791692902, 0.3524606670862191, 0.3547577092511026, 0.17179987413467576, 0.6884203901825068, 0.1707614852108246, nan, nan, nan, nan]","[0.13333333333333333, 0.13333333333333333, 0.4, 0.26666666666666666, 0.23333333333333334, 0.2, 0.1, 0.4666666666666667, 0.13333333333333333, nan, nan, nan, nan]","[0.3880000000000036, 0.21366666666666886, 0.7553333333333161, 0.5053333333333303, 0.3113333333333404, 0.4136666666666688, 0.10699999999999972, 0.276666666666672, 0.12933333333333297, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.22592825676526118, 0.36878539962240403, 0.0, 0.23033354310887352, 0.3750786658275645, 0.3750786658275645, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.12, 0.15, 0.26, 0.19, 0.27, 0.24, nan, nan, nan, nan]",0.997197151184082,1490.1161568164825,304.2978858947754,1521.2546689510345,58.811556816101074,2.51282000541687
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,75,1.6,2.0,0.48989794855663565,2,0.008693772294971511,0.00927766732935719,0.03445990722332671,"[1.0000000000000002, 1.0, 0.974155069582505, 0.8429423459244533, 0.6726308813783963, 0.6467859509609012, 1.0, 0.15904572564612326, 1.0000000000000002, 0.292909211398277, 0.532803180914513, nan, nan, nan, nan, nan]","[0.054850894632206784, 0.29104042412193676, 0.12407554671968203, 0.10929092113982775, 0.10441351888667998, 0.06945659377070912, 0.20528164347249916, 0.06512922465208743, 0.06227965540092776, 0.03544731610337978, 0.08935719019218025, nan, nan, nan, nan, nan]","[1.0, -0.0, 1.0, 0.2, 1.0, 1.0, 1.0, 0.26666666666666666, 1.0, 0.26666666666666666, 0.26666666666666666, nan, nan, nan, nan, nan]","[0.13600000000000206, 0.048666666666666705, 0.14533333333333562, 0.07320000000000061, 0.12506666666666846, 0.13266666666666865, 0.6650666666667056, 0.15133333333333573, 0.1729333333333345, 0.058533333333333604, 0.18746666666666623, nan, nan, nan, nan, nan]","[0.0, 0.9516235917826376, 0.0, 0.26507620941020543, 0.0, 0.0, 0.0, 0.09277667329357189, 0.0, 0.1510934393638171, 0.08416169648774023, nan, nan, nan, nan, nan]","[0.0, 0.99, 0.0, 0.32, 0.0, 0.0, 0.0, 0.09, 0.0, 0.18, 0.13, nan, nan, nan, nan, nan]",2.444463014602661,3346.8381910324097,183.92398500442505,3240.66281580925,710.6346881389618,4.790809869766235
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,2,2.5,2.5,0.5,3,0.09948979591836737,0.5,0.5994897959183674,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.3280102040816327, 0.54, 0.5918877551020406, 0.23599489795918377, 0.4700255102040817, 0.4919897959183674, 0.683877551020408, 0.6518877551020406, 0.19994897959183675, 0.5858418367346936, 0.4, 0.518061224489796, 0.6758928571428571, 0.14596938775510207, 0.4520408163265306, 0.514030612244898, 0.54, 0.315969387755102]","[-0.0, -0.0, 0.06666666666666667, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[0.44, 0.58, 0.855, 0.245, 0.52, 0.455, 0.64, 0.52, 0.145, 0.605, 0.6, 0.46, 0.655, 0.175, 0.525, 0.42, 0.56, 0.35]","[0.0, 0.0, 0.4005102040816326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.24, 0.43, 0.4, 0.0, 0.22, 0.22, 0.18, 0.3, 0.0, 0.37, 0.0, 0.43, 0.0, 0.21, 0.0, 0.0]",0.28150486946105957,5902.174902915955,18.159630060195923,5732.5807111263275,14.643392086029053,8.168799877166748
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.018827591166782967,0.25074925074925075,0.26973026973026976,"[0.5014985014985015, 0.7322677322677322, 0.26973026973026976, 0.5014985014985015, 0.5014985014985015, 0.5014985014985015, 0.5014985014985015, 0.7322677322677322, 0.7322677322677322, nan, nan]","[0.5002097902097904, 0.490709290709291, 0.24908091908091914, 0.5000299700299699, 0.49988011988011993, 0.50002997002997, 0.4998801198801198, 0.4953546453546451, 0.23984015984015994, nan, nan]","[0.06666666666666667, 0.1, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.1, 0.1, nan, nan]","[0.5, 0.52, 0.25, 0.5, 0.5, 0.5, 0.5, 0.535, 0.205, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]",0.05321216583251953,804.5137448310852,3.868227005004883,806.5388329029083,2.4586448669433594,1.478661060333252
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,2,3.5,3.5,1.5,5,0.2266867211001289,0.5,0.7266867211001289,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7266867211001289, 1.0, 1.0, 1.0, 1.0, 0.7266867211001289, 1.0, 1.0]","[0.10086807047700902, 0.49, 0.06086807047700902, 0.43893854748603367, 0.2317361409540181, 0.007266867211001289, 0.08086807047700902, 1.0, 0.20993553932101425, 0.1599355393210142, 0.26720240653201555, 0.02726686721100129, 0.15266867211001295, 0.12360120326600771]","[0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667]","[0.18, 0.975, 0.18, 0.525, 0.68, 0.075, 0.17, 1.195, 0.66, 0.41, 0.525, 0.155, 0.355, 0.325]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.15, 0.16, 0.48, 0.14, 0.37, 0.09, 0.0, 0.62, 0.44, 0.49, 0.55, 0.43, 0.42, 0.58]",6.777894020080566,14269.094335079193,154.58862686157227,7384.6075320243835,134.15867114067078,11.548364877700806
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,19,1.2105263157894737,1.0,0.40768245749551757,2,0.029542563649303626,0.05985915492957746,0.0925553319919517,"[0.789738430583501, 0.9220321931589538, 0.341046277665996, 0.704728370221328, 0.7439637826961771, 0.7439637826961771, 0.2716297786720322, 0.7439637826961771, 0.48893360160965793, 0.704728370221328, 0.7630784708249497, 0.9562374245472837, 0.7439637826961771, 0.2716297786720322, nan, nan, nan]","[0.12466297786720322, 0.39878269617706175, 0.10125754527162975, 0.26173541247484855, 0.4951207243460759, 0.470724346076458, 0.13432092555331995, 0.21557344064386277, 0.1196529175050301, 0.24847585513078438, 0.25060362173038236, 0.660221327967807, 0.495120724346076, 0.14662474849094576, nan, nan, nan]","[0.13333333333333333, 0.4666666666666667, 0.13333333333333333, 0.2, 0.30000000000000004, 0.30000000000000004, 0.03333333333333333, 0.4, 0.13333333333333333, 0.2, 0.13333333333333333, 0.4, 0.30000000000000004, -0.0, nan, nan, nan]","[0.11578947368421018, 0.4636842105263238, 0.09315789473684187, 0.25052631578947565, 0.49263157894737725, 0.5184210526315884, 0.10421052631578918, 0.20526315789473754, 0.08842105263157875, 0.24736842105263346, 0.26210526315789706, 0.5863157894736957, 0.47421052631579774, 0.07421052631578934, nan, nan, nan]","[0.0, 0.0, 0.12323943661971831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.19, 0.0, 0.04, 0.0, 0.1, 0.03, 0.06, 0.0, 0.09, 0.0, 0.09, 0.0, 0.06, 0.72, nan, nan, nan]",0.5149860382080078,4221.461061954498,450.09621596336365,4169.88658118248,75.50485706329346,5.600796937942505
BT474 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,98,1.8265306122448979,2.0,0.3786525574546832,2,0.007365411217195174,0.007844474761255115,0.03274215552523874,"[0.8574351978171897, 0.9590723055934516, 0.33833560709413374, 0.8383356070941336, 0.9999999999999999, 0.6978171896316507, 0.48908594815825374, 0.5361527967257844, 0.5375170532060027, 0.3615279672578445, 0.9297407912687585, nan, nan, nan, nan, nan]","[0.13403137789904357, 0.23263983628922102, 0.04229195088676693, 0.11836971350613792, 0.3079195088676663, 0.05693724420190984, 0.04933151432469319, 0.09795361527967149, 0.10905184174624719, 0.07214870395634362, 0.09120054570259123, nan, nan, nan, nan, nan]","[0.13333333333333333, 0.4, 0.4, 0.8666666666666666, 0.8333333333333333, 0.33333333333333337, 0.2, 0.33333333333333337, 0.33333333333333337, 0.13333333333333333, 0.5666666666666667, nan, nan, nan, nan, nan]","[0.13489795918367162, 0.21714285714286086, 0.07785714285714385, 0.1414285714285692, 0.8352040816325521, 0.10846938775510159, 0.07969387755102146, 0.16387755102040544, 0.1449999999999976, 0.11112244897959124, 0.15897959183673155, nan, nan, nan, nan, nan]","[0.5252387448840382, 0.4699863574351978, 0.1562073669849932, 0.1193724420190996, 0.0, 0.07025920873124146, 0.4072305593451568, 0.2653478854024556, 0.31173260572987715, 0.038881309686221, 0.0, nan, nan, nan, nan, nan]","[0.43, 0.4, 0.13, 0.08, 0.0, 0.02, 0.38, 0.24, 0.3, 0.17, 0.0, nan, nan, nan, nan, nan]",4.233809947967529,3816.4507761001587,150.11923003196716,3723.4088230133057,1616.75257396698,5.007602214813232
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,6,1.3333333333333333,1.0,0.4714045207910317,2,0.10867056404108603,0.2413793103448276,0.247009148486981,"[0.5172413793103449, 0.5172413793103449, 0.5172413793103449, 0.7346938775510204, 0.258972554539057, 0.5172413793103449, 0.76073187895848, 0.5172413793103449, 0.7346938775510204, 0.258972554539057, 0.501759324419423, 0.7304714989444053, 0.5172413793103449, 0.7565095003518649, nan]","[0.4972413793103432, 0.5017241379310329, 0.49931034482758446, 0.03277973258268825, 0.11775510204081639, 0.2113793103448274, 0.12448275862068972, 0.044356087262491205, 0.020168895144264606, 0.24984517945109055, 0.5001055594651637, 0.18090077410274447, 0.4996551724137913, 0.2494370161857844, nan]","[0.06666666666666667, 0.06666666666666667, -0.0, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, nan]","[0.333333333333334, 0.333333333333334, 0.0, 0.021666666666666664, 0.10666666666666663, 0.1633333333333331, 0.08500000000000003, 0.024999999999999994, 0.008333333333333333, 0.20833333333333343, 0.4999999999999983, 0.12999999999999987, 0.49333333333333174, 0.2100000000000001, nan]","[0.0, 0.0, 0.0, 0.5172413793103449, 0.49120337790288526, 0.0, 0.0, 0.5172413793103449, 0.5172413793103449, 0.0, 0.0, 0.49120337790288526, 0.0, 0.5172413793103449, nan]","[0.02, 0.01, 1.0, 0.26, 0.28, 0.03, 0.26, 0.28, 0.24, 0.24, 0.0, 0.18, 0.02, 0.3, nan]",1.0019738674163818,3641.7938911914825,79.97163081169128,3454.824797153473,159.13145208358765,9.657903909683228
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,4,8.0,10.0,3.4641016151377544,10,0.13583714056097768,0.26126126126126126,0.3918918918918919,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.7194594594594599, 0.7320270270270275, 1.0000000000000004, 0.3054504504504507, 0.7594594594594599, 0.7143243243243249, 1.0000000000000004, 0.08, 1.0000000000000004]","[0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333]","[0.2675, 0.2825, 0.6025, 0.1325, 0.2975, 0.575, 0.685, 0.025, 0.25]","[0.9144144144144144, 1.0, 1.0, 0.9144144144144144, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.55, 0.79, 0.33, 0.49, 0.3, 0.5, 0.35, 0.77, 0.67]",0.48038506507873535,970.467255115509,6.038194894790649,992.4275410175323,11.588197946548462,1.9203732013702393
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.26, 0.28, 0.1, 0.07, 0.07]","[0.03333333333333333, 0.03333333333333333, 0.03333333333333333, -0.0, 0.03333333333333333]","[0.31, 0.31, 0.33, 0.31, 0.11]","[0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.07156801223754883,322.96159195899963,3.511765956878662,324.1193571090698,6.9141387939453125e-06,0.6430211067199707
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,6,2.8333333333333335,1.0,3.6704525909242065,11,0.16842699064504532,0.12491971740526654,0.41361592806679515,"[1.0, 1.0, 0.9877970456005138, 0.9929351316634555, 0.7430956968529223, 0.9929351316634555, 1.0, 0.9929351316634555, 0.9929351316634555, 1.0, 1.0, 0.9820166987797047, 0.9929351316634555, 0.9929351316634555, 1.0]","[0.013089274245343603, 0.07355812459858709, 0.32587668593448993, 0.1371355170199101, 0.032414900449582555, 0.13250481695568406, 0.36071290944123385, 0.24490687219010954, 0.07837508028259482, 0.27581888246628167, 0.1375594091201028, 0.2857161207450229, 0.07137443802183693, 0.10118175979447663, 0.012877328195247258]","[0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, -0.0, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, -0.0, 0.03333333333333333]","[0.009999999999999998, 0.05833333333333335, 0.14833333333333315, 0.09166666666666667, 0.011666666666666665, 0.11833333333333325, 0.3216666666666675, 0.24666666666666703, 0.0666666666666667, 0.0, 0.14666666666666647, 0.19166666666666665, 0.09333333333333334, 0.018333333333333333, 0.005]","[0.005780346820809248, 0.0, 0.7540141297366731, 0.0, 0.0, 0.0, 0.7540141297366731, 0.24470134874759153, 0.0, 0.23892100192678228, 0.23892100192678228, 0.7540141297366731, 0.0, 0.0, 0.340398201669878]","[0.18, 0.0, 0.79, 0.0, 0.3, 0.18, 0.77, 0.22, 0.2, 1.0, 0.03, 0.64, 0.19, 0.44, 0.2]",1.9662959575653076,6432.570371866226,148.08109402656555,6067.176492929459,416.29657912254333,9.87169098854065
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,63,2.0952380952380953,2.0,0.5553287518900287,6,0.009923896667396306,0.014294996751137101,0.04158544509421702,"[0.6289798570500325, 1.0, 0.811565951916829, 0.5009746588693957, 0.5094217024041585, 0.6718648473034436, 0.3268356075373619, 1.0, 0.46263807667316437, 0.6718648473034436, 1.0, nan, nan, nan, nan, nan]","[0.0400714749837557, 0.5114035087719384, 0.09395061728395059, 0.15417153996101368, 0.0635217673814165, 0.047537361923326825, 0.06543209876543207, 0.216640675763483, 0.02400259909031839, 0.11538661468486039, 0.012638076673164397, nan, nan, nan, nan, nan]","[-0.0, 1.0, -0.0, -0.0, -0.0, 0.6666666666666666, -0.0, -0.0, -0.0, 0.13333333333333333, -0.0, nan, nan, nan, nan, nan]","[0.03412698412698403, 0.5441269841270323, 0.15888888888888833, 0.33777777777778056, 0.04603174603174589, 0.04396825396825383, 0.054126984126983954, 0.8141269841270139, 0.03444444444444434, 0.13412698412698368, 0.12380952380952338, nan, nan, nan, nan, nan]","[0.4801819363222872, 0.2742040285899935, 0.012345679012345678, 0.0, 0.0, 0.2742040285899935, 0.09616634178037686, 0.0, 0.1806367771280052, 0.09876543209876543, 0.0, nan, nan, nan, nan, nan]","[0.32, 0.37, 0.08, 0.0, 0.0, 0.14, 0.25, 0.0, 0.19, 0.12, 0.0, nan, nan, nan, nan, nan]",3.3224899768829346,4006.6243619918823,33.62496304512024,3918.9327120780945,1144.0498900413513,5.455501079559326
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.010251646486592929,0.12468931234465618,0.14250207125103562,"[0.9999999999999999, 1.0, 0.7365368682684341, 0.2634631317315659, 0.9999999999999999, 1.0, 0.4009942004971002, 0.512013256006628, 0.487986743993372, 0.9999999999999999, nan, nan, nan]","[0.26946147473073717, 0.49999999999999983, 0.14682684341342153, 0.1113256006628002, 0.24580778790389388, 0.5999999999999999, 0.06063794531897264, 0.4987986743993371, 0.14233637116818543, 0.22757249378624686, nan, nan, nan]","[0.06666666666666667, 0.26666666666666666, 0.2, 0.06666666666666667, 0.2, 0.26666666666666666, 0.03333333333333333, 0.13333333333333333, 0.13333333333333333, 0.23333333333333334, nan, nan, nan]","[0.4075, 0.53, 0.3525, 0.1325, 0.195, 0.49, 0.0575, 0.5, 0.83, 0.6875, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]",0.13744187355041504,1474.5171279907227,129.9034938812256,1647.3181071281433,29.270355224609375,4.176454782485962
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.011627906976744207,0.5,0.5116279069767442,"[1.0, 1.0, 0.5116279069767442, 1.0, 0.5116279069767442, 1.0, 0.5116279069767442, 1.0, 1.0, 1.0, 1.0, 0.5116279069767442, 0.5116279069767442, 1.0, 0.5116279069767442, 0.5116279069767442, 1.0, 0.5116279069767442, 0.5116279069767442, nan]","[0.04, 0.08, 0.4990697674418606, 0.23, 0.1455813953488372, 0.53, 0.26534883720930236, 0.08, 0.12, 0.19, 0.16, 0.4999999999999997, 0.28511627906976744, 0.06, 0.25906976744186044, 0.019767441860465116, 0.52, 0.49906976744186066, 0.014883720930232557, nan]","[0.06666666666666667, -0.0, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, nan]","[0.02, 0.09, 0.5, 0.22, 0.09, 0.49, 0.26, 0.04, 0.11, 0.11, 0.12, 0.5, 0.255, 0.05, 0.25, 0.035, 0.52, 0.5, 0.08, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.21358108520507812,7328.074877977371,40.44615983963013,6446.691524982452,36.06238293647766,9.220463991165161
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,7,1.8571428571428572,1.0,1.7261494247992246,6,0.0979778521933257,0.2148876404494382,0.24719101123595505,"[0.9999999999999999, 0.7528089887640449, 0.9087078651685394, 0.6811797752808988, 0.9971910112359551, 0.5154494382022472, 0.9999999999999999, 0.9058988764044944, 0.46207865168539325, 0.48174157303370785]","[0.3395646067415728, 0.43463483146067416, 0.7117275280898882, 0.04207865168539327, 0.10529494382022478, 0.5009550561797752, 0.044396067415730336, 0.07896067415730341, 0.08389044943820227, 0.10449438202247192]","[-0.0, 0.23333333333333334, -0.0, 0.06666666666666667, 0.1, -0.0, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667]","[0.0, 0.6414285714285773, 0.0, 0.045714285714285714, 0.11428571428571425, 0.0, 0.0585714285714286, 0.08142857142857152, 0.09000000000000005, 0.1714285714285712]","[0.2148876404494382, 0.0, 0.2654494382022472, 0.0, 0.05056179775280899, 0.5224719101123595, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.54, 0.15, 0.3, 1.0, 0.02, 0.0, 0.0, 0.0]",0.39333009719848633,1674.910145998001,37.52757501602173,1949.8430988788605,72.51234722137451,3.145746946334839
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,28,3.142857142857143,2.0,1.8070158058105026,6,0.036329416854075314,0.019301470588235295,0.12040441176470588,"[1.0, 0.3152573529411765, 0.42003676470588236, 0.551470588235294, 0.5110294117647058, 1.0, 0.942095588235294, 1.0, 0.551470588235294, 0.942095588235294, 0.5220588235294117, nan]","[0.10284926470588243, 0.07367647058823529, 0.08675551470588233, 0.4970404411764733, 0.49955882352941494, 0.24856617647058843, 0.12168198529411749, 1.0000000000000049, 0.12374080882352928, 0.09409007352941173, 0.49779411764706183, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.4, -0.0, -0.0, -0.0, nan]","[0.1367857142857153, 0.061785714285714166, 0.10142857142857169, 0.49714285714284906, 0.0, 0.30857142857142583, 0.12678571428571508, 0.8550000000000244, 0.37999999999999523, 0.09107142857142861, 0.0, nan]","[0.44117647058823534, 0.0, 0.44117647058823534, 0.0, 1.0, 0.44393382352941174, 0.44117647058823534, 0.13602941176470587, 0.0, 0.10018382352941177, 1.0, nan]","[0.27, 0.0, 0.38, 0.0, 1.0, 0.4, 0.32, 0.16, 0.0, 0.09, 1.0, nan]",1.3400468826293945,1985.2455940246582,18.526353120803833,2261.2105610370636,181.89867401123047,3.4725348949432373
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,3,3.3333333333333335,4.0,0.9428090415820634,4,0.07339449405417518,0.2816643804298125,0.43712848651120256,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5628715134887974, 1.0, 1.0, 1.0, 0.5628715134887974, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.7814357567443987, 0.8032921810699585, 0.3800594421582075, 0.52, 0.7814357567443987, 0.7945496113397347, 0.3769455875628713, 0.6896387745770454, 0.768321902149062, 0.47, 0.5037722908093277, 0.7508367626886141, 0.44323273891175113, 0.7945496113397346, 0.3813168724279835, 1.0]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.03333333333333333]","[0.8333333333333323, 0.829999999999999, 0.42333333333333356, 0.3699999999999999, 0.8333333333333323, 0.8366666666666656, 0.5600000000000012, 0.7533333333333334, 0.5066666666666675, 0.5000000000000008, 0.0, 0.8099999999999993, 0.32999999999999957, 0.8499999999999988, 0.3699999999999999, 0.666666666666668]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5628715134887974]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.56, 0.0, 0.38, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.58]",0.21203994750976562,4532.029713153839,6.007555961608887,4634.1049699783325,7.068755865097046,5.8859782218933105
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,2,1.0,1.0,0.0,1,0.045913218970736636,0.5,0.5459132189707366,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, nan]","[0.44, 0.47, 0.54, 0.25, 0.11, 0.26, 0.27, 0.56, 0.52, 0.28178607467204847, 0.49, 0.07, 0.07, 0.46, 0.06, 0.52, 0.2, 0.44, nan]","[0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.1, 0.1, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.2, 0.2, nan]","[0.68, 0.545, 0.51, 0.545, 0.245, 0.255, 0.785, 0.525, 1.14, 0.59, 0.555, 0.32, 0.445, 0.83, 0.365, 1.12, 0.545, 0.99, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.10643887519836426,6120.043843984604,16.313326120376587,5920.291095972061,9.087465047836304,7.37051796913147
